"Year","Grain Carbon %","Grain Sulfur %","Grain Nitrogen %","Total Residue Wet Weight (grams)","Residue Sub-Sample Wet Weight (grams)","Residue Sub-Sample Dry Weight (grams)","Residue Nitrogen %","Residue Sulfur %","Residue Carbon %","Grain Harvest Comments","Residue Sample Comments","total grain yield dry(grams/M2)","X","Y","ID2","Crop"
1999,40.93,0.2211,2.674,,,,,,,,,314.281496062992,-117.079136,46.78097,218,"spring wheat"
1999,39.92,0.1938,2.364,,,,,,,,,352.239173228346,-117.078718,46.780982,219,"spring wheat"
1999,40.1,0.2111,2.447,,,,,,,,,351.89468503937,-117.0783,46.780987,220,"spring wheat"
1999,40.07,0.1928,2.273,,,,,,,,,314.655511811024,-117.077882,46.780924,221,"spring wheat"
1999,41.13,0.2111,2.42,,,,,,,,,309.557086614173,-117.077464,46.781088,222,"spring wheat"
1999,40.61,0.2217,2.445,,,,,,,,,219.424212598425,-117.077046,46.780862,223,"spring wheat"
1999,41.23,0.2241,2.431,,,,,,,,,146.117125984252,-117.076628,46.780986,224,"spring wheat"
1999,41.38,0.227,2.492,,,,,,,,,274.389763779528,-117.086295,46.781365,225,"spring wheat"
1999,41.41,0.2209,2.617,,,,,,,,,312.977362204724,-117.08586126,46.78132062,226,"spring wheat"
1999,41.76,0.232,2.737,,,,,,,,,187.022637795276,-117.08543278,46.78122203,227,"spring wheat"
1999,41.69,0.2149,2.604,,,,,,,,,65.7185039370079,-117.085041,46.781358,228,"spring wheat"
1999,41.9,0.2392,2.725,,,,,,,,,199.222440944882,-117.084623,46.781206,229,"spring wheat"
1999,41.56,0.2251,2.637,,,,,,,,,196.318897637795,-117.084205,46.781295,230,"spring wheat"
1999,41.95,0.2318,2.706,,,,,,,,,166.633858267717,-117.083787,46.781248,231,"spring wheat"
1999,42.31,0.2302,2.709,,,,,,,,,151.963582677165,-117.08328225,46.78127044,232,"spring wheat"
1999,41.64,0.2195,2.426,,,,,,,,,175.590551181102,-117.082951,46.781232,233,"spring wheat"
1999,42.16,0.2308,2.868,,,,,,,,,203.356299212598,-117.082533,46.781301,234,"spring wheat"
1999,41.66,0.2055,2.486,,,,,,,,,154.670275590551,-117.082115,46.781338,235,"spring wheat"
1999,42.34,0.2368,2.926,,,,,,,,,199.532480314961,-117.081697,46.78114,236,"spring wheat"
1999,41.89,0.2315,2.651,,,,,,,,,151.038385826772,-117.08124367,46.78126348,237,"spring wheat"
1999,41.43,0.2218,2.645,,,,,,,,,255.442913385827,-117.080861,46.781281,238,"spring wheat"
1999,41.94,0.2255,2.667,,,,,,,,,160.782480314961,-117.08045495,46.78115338,239,"spring wheat"
1999,41.63,0.2274,2.695,,,,,,,,,101.003937007874,-117.08011053,46.78144636,240,"spring wheat"
1999,42,0.2569,3.14,,,,,,,,,331.112204724409,-117.079607,46.781371,241,"spring wheat"
1999,41.77,0.2434,3.003,,,,,,,,,327.987204724409,-117.079189,46.781335,242,"spring wheat"
1999,41.86,0.2203,2.652,,,,,,,,,354.360236220472,-117.078771,46.781256,243,"spring wheat"
1999,41.58,0.214,2.583,,,,,,,,,292.573818897638,-117.07838882,46.78129255,244,"spring wheat"
1999,41.91,0.2069,2.386,,,,,,,,,328.06594488189,-117.077935,46.781273,245,"spring wheat"
1999,42.39,0.2319,2.698,,,,,,,,,324.542322834646,-117.077517,46.78121,246,"spring wheat"
1999,42.15,0.232,2.736,,,,,,,,,334.837598425197,-117.077099,46.781374,247,"spring wheat"
1999,41.66,0.2077,2.329,,,,,,,,,303.036417322835,-117.07669891,46.78116437,248,"spring wheat"
1999,41.96,0.2132,2.362,,,,,,,,,395.211614173228,-117.085864,46.781526,249,"spring wheat"
1999,42.24,0.2286,2.695,,,,,,,,,263.823818897638,-117.085446,46.781644,250,"spring wheat"
1999,41.8,0.2062,2.396,,,,,,,,,154.645669291339,-117.085028,46.781492,251,"spring wheat"
1999,42.78,0.2415,2.91,,,,,,,,,158.971456692913,-117.08457853,46.78155584,252,"spring wheat"
1999,42.29,0.2389,2.921,,,,,,,,,230.639763779528,-117.084192,46.781534,253,"spring wheat"
1999,42.28,0.2173,2.652,,,,,,,,,288.115157480315,-117.083774,46.781597,254,"spring wheat"
1999,42.06,0.2153,2.536,,,,,,,,,244.325787401575,-117.083356,46.781518,255,"spring wheat"
1999,41.74,0.2188,2.512,,,,,,,,,155.285433070866,-117.082938,46.781587,256,"spring wheat"
1999,42.27,0.2572,3.025,,,,,,,,,199.808070866142,-117.08252,46.781624,257,"spring wheat"
1999,42.08,0.2387,2.872,,,,,,,,,180.191929133858,-117.082102,46.781426,258,"spring wheat"
1999,42.27,0.2268,2.693,,,,,,,,,179.27657480315,-117.081684,46.781565,259,"spring wheat"
1999,42.66,0.1838,2.482,,,,,,,,,178.464566929134,-117.081266,46.781567,260,"spring wheat"
1999,42.28,0.1706,2.401,,,,,,,,,239.586614173228,-117.080848,46.781423,261,"spring wheat"
1999,42.62,0.1802,2.469,,,,,,,,,237.342519685039,-117.08043,46.781686,262,"spring wheat"
1999,42.52,0.1928,2.531,,,,,,,,,253.464566929134,-117.080012,46.781657,263,"spring wheat"
1999,42.32,0.1912,2.644,,,,,,,,,267.588582677165,-117.079594,46.781621,264,"spring wheat"
1999,42.75,0.167,2.185,,,,,,,,,417.849409448819,-117.0791581,46.78153382,265,"spring wheat"
1999,42.66,0.1965,2.724,,,,,,,,,313.238188976378,-117.078758,46.781554,266,"spring wheat"
1999,42.48,0.2174,2.947,,,,,,,,,346.510826771654,-117.07834,46.781559,267,"spring wheat"
1999,42.14,0.2016,2.578,,,,,,,,,449.448818897638,-117.077922,46.781496,268,"spring wheat"
1999,,,,,,,,,,,,,-117.077504,46.78166,269,"spring wheat"
1999,42.49,0.2015,2.607,,,,,,,,,339.192913385827,-117.077086,46.781434,270,"spring wheat"
1999,41.72,0.1855,2.405,,,,,,,,,227.775590551181,-117.076668,46.781558,271,"spring wheat"
1999,42.38,0.1981,2.393,,,,,,,,,459.655511811024,-117.08559,46.781812,272,"spring wheat"
1999,41.84,0.1992,2.466,,,,,,,,,425.728346456693,-117.085172,46.78193,273,"spring wheat"
1999,42.77,0.2237,2.812,,,,,,,,,333.169291338583,-117.084754,46.781778,274,"spring wheat"
1999,42.68,0.1989,2.718,,,,,,,,,297.854330708661,-117.08435697,46.78187778,275,"spring wheat"
1999,42.66,0.202,2.702,,,,,,,,,158.449803149606,-117.083918,46.78182,276,"spring wheat"
1999,42.63,0.1764,2.212,,,,,,,,,129.064960629921,-117.0835,46.781883,277,"spring wheat"
1999,42.75,0.1991,2.567,,,,,,,,,230.516732283465,-117.083082,46.781804,278,"spring wheat"
1999,42.02,0.1961,2.492,,,,,,,,,267.121062992126,-117.08265008,46.78185937,279,"spring wheat"
1999,42.11,0.192,2.43,,,,,,,,,267.121062992126,-117.082246,46.78191,280,"spring wheat"
1999,42.48,0.1961,2.489,,,,,,,,,204.168307086614,-117.08181228,46.78170481,281,"spring wheat"
1999,42.23,0.2037,2.574,,,,,,,,,266.186023622047,-117.08141,46.781851,282,"spring wheat"
1999,42.33,0.1931,2.32,,,,,,,,,215.172244094488,-117.080992,46.781853,283,"spring wheat"
1999,42.43,0.2091,2.541,,,,,,,,,201.412401574803,-117.080574,46.781709,284,"spring wheat"
1999,42.64,0.2053,2.519,,,,,,,,,301.614173228346,-117.080156,46.781972,285,"spring wheat"
1999,42.57,0.1866,2.317,,,,,,,,,396.181102362205,-117.079738,46.781943,286,"spring wheat"
1999,42.69,0.1965,2.483,,,,,,,,,344.306102362205,-117.07932,46.781907,287,"spring wheat"
1999,42.17,0.1862,2.366,,,,,,,,,385.826771653543,-117.07886619,46.78180208,288,"spring wheat"
1999,42.27,0.1901,2.376,,,,,,,,,426.564960629921,-117.078484,46.78184,289,"spring wheat"
1999,42.28,0.1867,2.343,,,,,,,,,277.327755905512,-117.078066,46.781845,290,"spring wheat"
1999,41.16,0.2021,2.504,,,,,,,,,154.822834645669,-117.077648,46.781782,291,"spring wheat"
1999,41.95,0.2467,2.84,,,,,,,,,,-117.07723,46.781946,292,"spring wheat"
1999,42.1,0.2048,2.324,,,,,,,,,276.023622047244,-117.076812,46.78172,293,"spring wheat"
1999,43.18,0.2843,3.396,,,,,,,,,179.212598425197,-117.085536,46.782098,297,"spring wheat"
1999,,,,,,,,,,,,,-117.085118,46.782216,298,"spring wheat"
1999,42.7,0.2001,2.463,,,,,,,,,340.280511811024,-117.0847,46.782064,299,"spring wheat"
1999,42.65,0.2074,2.615,,,,,,,,,263.80905511811,-117.084282,46.782153,300,"spring wheat"
1999,42.11,0.2074,2.543,,,,,,,,,313.125,-117.083864,46.782106,301,"spring wheat"
1999,41.95,0.2172,2.729,,,,,,,,,349.788385826772,-117.08343026,46.78215462,302,"spring wheat"
1999,42.4,0.2085,2.573,,,,,,,,,289.645669291339,-117.08301227,46.78207922,303,"spring wheat"
1999,41.97,0.176,1.99,,,,,,,,,215.570866141732,-117.08261,46.782159,304,"spring wheat"
1999,42.1,0.2028,2.396,,,,,,,,,267.40157480315,-117.082192,46.782196,305,"spring wheat"
1999,42.01,0.2024,2.445,,,,,,,,,232.037401574803,-117.081774,46.781998,306,"spring wheat"
1999,42.68,0.1975,2.381,,,,,,,,,305.01968503937,-117.081356,46.782137,307,"spring wheat"
1999,42.73,0.203,2.515,,,,,,,,,314.173228346457,-117.080938,46.782139,308,"spring wheat"
1999,42.1,0.1985,2.489,,,,,,,,,263.745078740157,-117.08049902,46.78197702,309,"spring wheat"
1999,42.44,0.2009,2.435,,,,,,,,,394.842519685039,-117.080102,46.782258,310,"spring wheat"
1999,42.71,0.1988,2.396,,,,,,,,,451.373031496063,-117.079684,46.782229,311,"spring wheat"
1999,42.05,0.2148,2.699,,,,,,,,,401.845472440945,-117.07930181,46.78221346,312,"spring wheat"
1999,42.24,0.2018,2.494,,,,,,,,,294.030511811024,-117.078848,46.782114,313,"spring wheat"
1999,42.36,0.1737,2.373,,,,,,,,,229.596456692913,-117.07843,46.782126,314,"spring wheat"
1999,,,,,,,,,,,,,-117.07804184,46.78214737,315,"spring wheat"
1999,,,,,,,,,,,,,-117.077594,46.782068,316,"spring wheat"
1999,42.16,0.1827,2.683,,,,,,,,,193.095472440945,-117.08513522,46.78249247,323,"spring wheat"
1999,42.5,0.1651,2.192,,,,,,,,,235.03937007874,-117.084751,46.78235,324,"spring wheat"
1999,42.3,0.1747,2.542,,,,,,,,,300.477362204724,-117.084333,46.782439,325,"spring wheat"
1999,42.5,0.1578,2.229,,,,,,,,,255.452755905512,-117.083915,46.782392,326,"spring wheat"
1999,41.97,0.1801,2.62,,,,,,,,,267.755905511811,-117.083497,46.782455,327,"spring wheat"
1999,42.09,0.1383,2.116,,,,,,,,,295.836614173228,-117.083079,46.782376,328,"spring wheat"
1999,42.19,0.1516,2.22,,,,,,,,,309.749015748031,-117.08264527,46.78243781,329,"spring wheat"
1999,42.61,0.157,2.307,,,,,,,,,354.788385826772,-117.082243,46.782482,330,"spring wheat"
1999,41.83,0.1486,2.21,,,,,,,,,215.241141732283,-117.081825,46.782284,331,"spring wheat"
1999,41.6,0.1444,2.071,,,,,,,,,286.574803149606,-117.081407,46.782423,332,"spring wheat"
1999,42.6,0.1554,2.289,,,,,,,,,343.233267716535,-117.080989,46.782425,333,"spring wheat"
1999,41.82,0.1486,2.185,,,,,,,,,313.705708661417,-117.080571,46.782281,334,"spring wheat"
1999,41.8,0.1607,2.345,,,,,,,,,357.185039370079,-117.080153,46.782544,335,"spring wheat"
1999,42.56,0.161,2.343,,,,,,,,,370.511811023622,-117.079735,46.782515,336,"spring wheat"
1999,42.61,0.1642,2.437,,,,,,,,,374.857283464567,-117.079317,46.782479,337,"spring wheat"
1999,42.02,0.1467,2.077,,,,,,,,,402.48031496063,-117.07889105,46.78239455,338,"spring wheat"
1999,42.36,0.1707,2.536,,,,,,,,,364.965551181102,-117.084617,46.782636,348,"spring wheat"
1999,,,,,,,,,,,,,-117.084199,46.782725,349,"spring wheat"
1999,42.37,0.1697,2.442,,,,,,,,,297.002952755905,-117.083781,46.782678,350,"spring wheat"
1999,42.12,0.1594,2.231,,,,,,,,,107.342519685039,-117.083363,46.782741,351,"spring wheat"
1999,42.49,0.1587,2.267,,,,,,,,,297.603346456693,-117.08291879,46.78264763,352,"spring wheat"
1999,42.42,0.1604,2.306,,,,,,,,,297.785433070866,-117.082527,46.782731,353,"spring wheat"
1999,41.79,0.1605,2.305,,,,,,,,,286.181102362205,-117.082109,46.782768,354,"spring wheat"
1999,42.63,0.1615,2.307,,,,,,,,,346.727362204724,-117.081691,46.78257,355,"spring wheat"
1999,42.5,0.1606,2.313,,,,,,,,,284.557086614173,-117.081273,46.782709,356,"spring wheat"
1999,41.6,0.1505,2.151,,,,,,,,,255.501968503937,-117.080855,46.782711,357,"spring wheat"
1999,42.33,0.1666,2.319,,,,,,,,,314.837598425197,-117.08041408,46.78255608,358,"spring wheat"
1999,42.62,0.1744,2.386,,,,,,,,,330.762795275591,-117.080019,46.78283,359,"spring wheat"
1999,42.13,0.1629,2.225,,,,,,,,,322.947834645669,-117.079601,46.782801,360,"spring wheat"
1999,42.19,0.1938,2.499,,,,,,,,,188.282480314961,-117.08422983,46.78296597,371,"spring wheat"
1999,41.94,0.1504,2.045,,,,,,,,,301.033464566929,-117.083798,46.782964,372,"spring wheat"
1999,42.1,0.1788,2.527,,,,,,,,,310.226377952756,-117.08338,46.783027,373,"spring wheat"
1999,42.69,0.1693,2.405,,,,,,,,,353.400590551181,-117.082962,46.782948,374,"spring wheat"
1999,42.52,0.1846,2.627,,,,,,,,,281.584645669291,-117.08252827,46.78300622,375,"spring wheat"
1999,42.44,0.1703,2.378,,,,,,,,,232.524606299213,-117.082126,46.783054,376,"spring wheat"
1999,42.12,0.1713,2.384,,,,,,,,,282.849409448819,-117.08165033,46.78282132,377,"spring wheat"
1999,42.23,0.162,2.323,,,,,,,,,302.800196850394,-117.08129,46.782995,378,"spring wheat"
1999,42.07,0.1667,2.27,,,,,,,,,327.549212598425,-117.080872,46.782997,379,"spring wheat"
1999,42.47,0.1725,2.415,,,,,,,,,374.645669291339,-117.080454,46.782853,380,"spring wheat"
1999,42.44,0.1649,2.272,,,,,,,,,340,-117.080036,46.783116,381,"spring wheat"
1999,,,,,,,,,,,,,-117.08390985,46.78312585,394,"spring wheat"
1999,41.95,0.1709,2.203,,,,,,,,,159.35531496063,-117.083498,46.783313,395,"spring wheat"
1999,41.86,0.1653,2.286,,,,,,,,,156.899606299213,-117.08308,46.783234,396,"spring wheat"
1999,42.64,0.1704,2.318,,,,,,,,,219.099409448819,-117.082662,46.783303,397,"spring wheat"
1999,42.11,0.1618,2.206,,,,,,,,,257.116141732283,-117.08227546,46.78335797,398,"spring wheat"
1999,42.27,0.1743,2.302,,,,,,,,,361.692913385827,-117.081826,46.783142,399,"spring wheat"
1999,42.38,0.1656,2.302,,,,,,,,,239.41437007874,-117.081408,46.783281,400,"spring wheat"
1999,42.14,0.1586,2.127,,,,,,,,,304.025590551181,-117.08099,46.783283,401,"spring wheat"
1999,41.91,0.1718,2.364,,,,,,,,,320.54625984252,-117.080572,46.783139,402,"spring wheat"
1999,42.28,0.173,2.485,,,,,,,,,299.020669291339,-117.08321056,46.7834571,419,"spring wheat"
1999,41.83,0.1731,2.36,,,,,,,,,217.165354330709,-117.08277087,46.78351532,420,"spring wheat"
1999,42.51,0.1892,2.66,,,,,,,,,274.247047244094,-117.08236678,46.78355231,421,"spring wheat"
1999,41.97,0.178,2.286,,,,,,,,,308.494094488189,-117.081933,46.783428,422,"spring wheat"
1999,,,,,,,,,,,,,-117.08148355,46.78355263,423,"spring wheat"
1999,,,,,,,,,,,,,-117.081097,46.783569,424,"spring wheat"
1999,,,,,,,,,,,,,-117.080679,46.783425,425,"spring wheat"
2000,41.7,0.09804,1.591,,,,,,,,,446.948818897638,-117.087514,46.778729,1,"spring barley"
2000,42.29,0.1101,1.591,,,,,,,,,335.777559055118,-117.08706455,46.77869163,2,"spring barley"
2000,42.44,0.1072,1.664,,,,,,,,,548.86811023622,-117.086678,46.778791,3,"spring barley"
2000,42.03,0.1042,1.655,,,,,,,,,519.88188976378,-117.08626,46.778761,4,"spring barley"
2000,42.07,0.1144,1.825,,,,,,,,,588.927165354331,-117.085842,46.778666,5,"spring barley"
2000,42.37,0.12,1.857,,,,,,,,,462.253937007874,-117.08541875,46.77877321,6,"spring barley"
2000,42.51,0.1182,1.829,,,,,,,,,529.625984251968,-117.085006,46.778632,7,"spring barley"
2000,41.98,0.1206,1.702,,,,,,,,,348.523622047244,-117.084588,46.778721,8,"spring barley"
2000,41.9,0.1093,1.604,,,,,,,,,497.047244094488,-117.08417,46.778674,9,"spring barley"
2000,42.17,0.1208,1.658,1203.33,4.6778,4.4552,0.4146,0.1125,44.13,,,483.425196850394,-117.083752,46.778737,10,"spring barley"
2000,42.36,0.1205,1.831,1320.54,5.4692,5.2103,0.5533,0.1275,45,,,528.356299212598,-117.083334,46.778658,11,"spring barley"
2000,41.77,0.1173,1.614,1107.21,2.5042,2.3871,0.5152,0.1345,43.75,,,437.755905511811,-117.08293984,46.77873108,12,"spring barley"
2000,42.01,0.1312,1.806,827.02,8.0248,7.6488,0.3988,0.11,46.08,,,286.32874015748,-117.082498,46.778764,13,"spring barley"
2000,41.76,0.1037,1.12,1158.1,3.6968,3.5258,0.366,0.1052,44.8,,,380.620078740157,-117.08163216,46.77868863,14,"spring barley"
2000,41.77,0.1048,1.23,867.75,2.1589,2.0521,0.416,0.1603,44,,,337.165354330709,-117.081244,46.778707,15,"spring barley"
2000,42.22,0.1188,1.544,,,,,,,,,322.391732283465,-117.080408,46.778826,16,"spring barley"
2000,42.13,0.1096,1.363,,,,,,,,,501.870078740157,-117.07999,46.778797,17,"spring barley"
2000,41.84,0.1355,1.912,,,,,,,,,511.614173228346,-117.08888012,46.77895174,18,"spring barley"
2000,41.9,0.1169,1.535,,,,,,,,,515.895669291339,-117.08846626,46.77882662,19,"spring barley"
2000,43.6,0.1376,1.786,,,,,,,,,396.998031496063,-117.088064,46.778867,20,"spring barley"
2000,42.52,0.1226,1.626,,,,,,,,,470.275590551181,-117.087646,46.778842,21,"spring barley"
2000,42.07,0.1313,1.728,,,,,,,,,482.923228346457,-117.087228,46.779015,22,"spring barley"
2000,42.23,0.1375,1.757,,,,,,,,,416.387795275591,-117.08683097,46.77900278,23,"spring barley"
2000,42.37,0.1365,1.877,,,,,,,,,542.716535433071,-117.086392,46.779077,24,"spring barley"
2000,42.04,0.1156,1.418,,,,,,,,,549.606299212598,-117.085974,46.779047,25,"spring barley"
2000,42.37,0.1237,1.727,,,,,,,,,542.667322834646,-117.085556,46.778952,26,"spring barley"
2000,42.28,0.1316,1.762,,,,,,,,,617.51968503937,-117.08511704,46.77906282,27,"spring barley"
2000,42.75,0.149,1.999,,,,,,,,,542.470472440945,-117.08472,46.778918,28,"spring barley"
2000,41.74,0.1269,1.658,,,,,,,,,501.574803149606,-117.084302,46.779007,29,"spring barley"
2000,42.55,0.1317,1.703,,,,,,,,,531.102362204724,-117.083884,46.77896,30,"spring barley"
2000,42.03,0.1295,1.694,1330.94,3.7454,3.5675,0.3662,0.1271,45.35,,,577.076771653543,-117.083466,46.779023,31,"spring barley"
2000,42.99,0.1474,1.887,1422.61,3.966,3.7666,0.6419,0.1531,43.48,,,530.816929133858,-117.083048,46.778944,32,"spring barley"
2000,42.03,0.1349,1.671,929.42,3.3828,3.2284,0.32,0.105,45.79,,,375.748031496063,-117.08263,46.779013,33,"spring barley"
2000,42.3,0.1467,1.937,1046.88,3.6962,3.5254,0.7519,0.1761,44.93,,,483.031496062992,-117.082212,46.77905,34,"spring barley"
2000,42.43,0.1227,1.471,1143.08,6.5227,6.2446,0.2972,0.07899,45.71,,,435.541338582677,-117.081794,46.778852,35,"spring barley"
2000,42.12,0.1224,1.44,1488.92,4.3083,4.12,0.3067,0.08,44.26,,,596.318897637795,-117.08140584,46.77900737,36,"spring barley"
2000,,,,,,,,,,,,,-117.080958,46.778993,37,"spring barley"
2000,42.39,0.1379,1.644,1244.16,5.0336,4.7986,0.294,0.09629,44.84,,,473.681102362205,-117.08054,46.778849,38,"spring barley"
2000,,,,,,,,,,,,,-117.080122,46.779112,39,"spring barley"
2000,,,,,,,,,,,,,-117.079704,46.779083,40,"spring barley"
2000,42.34,0.1277,1.549,,,,,,,,,580.905511811024,-117.079286,46.779047,41,"spring barley"
2000,41.55,0.1235,1.66,,,,,,,,,646.850393700787,-117.08870619,46.77911338,42,"spring barley"
2000,43.79,0.1456,1.872,,,,,,,,,596.702755905512,-117.088318,46.779153,43,"spring barley"
2000,41.97,0.1402,1.606,,,,,,,,,431.003937007874,-117.0879,46.779128,44,"spring barley"
2000,42.4,0.1779,2.104,,,,,,,,,414.714566929134,-117.08746351,46.77928833,45,"spring barley"
2000,42.47,0.1446,1.765,,,,,,,,,377.116141732283,-117.087064,46.779278,46,"spring barley"
2000,42.49,0.1508,1.938,,,,,,,,,600.688976377953,-117.086646,46.779363,47,"spring barley"
2000,43.73,0.1218,1.772,,,,,,,,,648.474409448819,-117.086228,46.779333,48,"spring barley"
2000,43.89,0.1295,1.915,,,,,,,,,590.206692913386,-117.08581,46.779238,49,"spring barley"
2000,43.79,0.1303,1.65,,,,,,,,,527.805118110236,-117.08533553,46.77932123,50,"spring barley"
2000,43.65,0.1168,1.633,,,,,,,,,624.458661417323,-117.08496351,46.77919681,51,"spring barley"
2000,43.27,0.1342,1.906,,,,,,,,,504.084645669291,-117.084556,46.779293,52,"spring barley"
2000,43.6,0.119,1.68,,,,,,,,,503.346456692913,-117.084138,46.779246,53,"spring barley"
2000,43.79,0.1145,1.665,1606.27,3.3701,3.2105,0.4727,0.1115,43.52,,,590.610236220472,-117.08372,46.779309,54,"spring barley"
2000,43.69,0.1279,1.868,1339.8,4.0628,3.8904,0.7489,0.1204,42.71,,,476.19094488189,-117.083302,46.77923,55,"spring barley"
2000,43.9,0.1251,1.698,1695.34,3.1737,3.0354,0.4141,0.1189,45.26,,,527.51968503937,-117.08290191,46.77931128,56,"spring barley"
2000,43.76,0.1258,1.868,1473.95,3.4445,3.2926,0.8745,0.1437,44.82,,,494.645669291339,-117.082466,46.779336,57,"spring barley"
2000,43.67,0.1195,1.66,1241.26,2.8655,2.7368,0.3949,0.09152,44.92,,,487.017716535433,-117.082048,46.779138,58,"spring barley"
2000,43.12,0.1221,1.66,1165.5,3.5149,3.3619,0.6431,0.1335,42.22,,,419.498031496063,-117.08160015,46.77925244,59,"spring barley"
2000,43.4,0.123,1.704,1640.53,4.1122,3.9366,0.4383,0.06926,42.52,,,628.700787401575,-117.081212,46.779279,60,"spring barley"
2000,,,,,,,,,,,,,-117.080794,46.779135,61,"spring barley"
2000,43.51,0.1202,1.581,,,,,,,,,526.131889763779,-117.08039988,46.77941847,62,"spring barley"
2000,43.05,0.1152,1.534,,,,,,,,,585.187007874016,-117.079958,46.779369,63,"spring barley"
2000,,,,,,,,,,,,477.755905511811,-117.07954,46.779333,64,"spring barley"
2000,43.49,0.12,1.564,,,,,,,,,371.259842519685,-117.079122,46.779254,65,"spring barley"
2000,43.19,0.1201,1.633,,,,,,,,,501.968503937008,-117.07873385,46.77928646,66,"spring barley"
2000,43.68,0.1381,1.775,,,,,,,,,560.285433070866,-117.078286,46.779271,67,"spring barley"
2000,43.1,0.1269,1.683,,,,,,,,,517.125984251968,-117.088231,46.779439,68,"spring barley"
2000,43.06,0.128,1.668,,,,,,,,,456.594488188976,-117.087813,46.779414,69,"spring barley"
2000,43.67,0.1355,1.844,,,,,,,,,399.360236220472,-117.087395,46.779587,70,"spring barley"
2000,43.66,0.1227,1.7,,,,,,,,,537.893700787402,-117.086977,46.779564,71,"spring barley"
2000,43.95,0.1379,1.991,,,,,,,,,547.047244094488,-117.086559,46.779649,72,"spring barley"
2000,43.54,0.1311,1.865,,,,,,,,,534.251968503937,-117.08617246,46.77963697,73,"spring barley"
2000,43.88,0.1279,1.644,,,,,,,,,597.982283464567,-117.08569155,46.77950963,74,"spring barley"
2000,42.92,0.1121,1.47,,,,,,,,,389.320866141732,-117.085305,46.779642,75,"spring barley"
2000,43.84,0.1441,2.004,,,,,,,,,526.23031496063,-117.084887,46.77949,76,"spring barley"
2000,43.25,0.1209,1.652,,,,,,,,,481.988188976378,-117.084469,46.779579,77,"spring barley"
2000,43.36,0.1196,1.538,,,,,,,,,408.070866141732,-117.084051,46.779532,78,"spring barley"
2000,43.63,0.1181,1.474,1214.49,3.577,3.4102,0.3641,0.09435,43.78,,,359.409448818898,-117.083633,46.779595,79,"spring barley"
2000,43.75,0.1223,1.639,1573.12,3.8728,3.7059,0.3817,0.07659,42.81,,,497.893700787402,-117.083215,46.779516,80,"spring barley"
2000,43.66,0.1147,1.538,1519.49,2.5091,2.3899,0.4438,0.09526,42.24,,,455.324803149606,-117.082797,46.779585,81,"spring barley"
2000,43.44,0.1238,1.626,1308.63,4.1232,3.9359,0.5889,0.1819,44.34,,,407.736220472441,-117.082379,46.779622,82,"spring barley"
2000,43.74,0.1419,1.849,1047.72,2.8742,2.7479,0.5663,0.1361,43.94,,,423.139763779528,-117.081961,46.779424,83,"spring barley"
2000,43.38,0.1099,1.451,1225.73,4.2574,4.0586,,,,,,500.403543307087,-117.081543,46.779563,84,"spring barley"
2000,43.22,0.1208,1.605,1387.57,6.2061,5.923,0.3302,0.08136,45.23,,,483.67125984252,-117.081125,46.779565,85,"spring barley"
2000,43.63,0.1362,1.756,1354.22,4.2986,4.1267,0.376,0.08362,45.07,,,476.683070866142,-117.080707,46.779421,86,"spring barley"
