"Year","Project","Crop","Sample Location ID","Column","Row2","Point Number","Point/Plot Treatment","Sample Location Easting","Sample Location Northing","Grain Carbon %","Grain Sulfur %","Grain Nitrogen %","Non-Residue Grain Sample Area (square meters)","Non-Residue Grain Wet Weight (grams)","Non-Residue grain dry weight (grams)","Grain Nitrogen %__1","Grain Sulfur %__1","Grain Carbon %__1","Crop__1","Residue Sample Area (square meters)","Residue plus Grain Wet Weight (grams)","Residue sample Grain Wet Weight (grams)","Residue sample Grain Dry Weight (grams)","Total Residue Wet Weight (grams)","Residue Sub-Sample Wet Weight (grams)","Residue Sub-Sample Dry Weight (grams)","Residue Nitrogen %","Residue Sulfur %","Residue Carbon %","Grain Harvest Comments","Residue Sample Comments","total area harvested (M2)","total grain yield wet(grams)","total grain yield dry (grams)","total grain yield wet (grams/M2)","total grain yield dry(grams/M2)","X","Y","ID2","Strip","Field"
1999,"grid points","spring wheat",84,19,"D",,,493775.195645998,5180671.44754999,41.72,0.1815,2.419,0,0,0,2.419,0.1815,41.72,"spring wheat",2.032,1116.7,440.7,424.78,676,86.7,82.2,0.42,0.07,43.87,,,2.032,440.7,424.78,216.879921259843,209.045275590551,-117.081543,46.779563,84,1,"C"
1999,"grid points","spring wheat",85,20,"D",,,493807.105029,5180671.63678998,41.88,0.1946,2.579,0,0,0,2.579,0.1946,41.88,"spring wheat",2.032,1376.5,539.9,521.78,836.6,66.2,63.4,0.47,0.08,43.58,,,2.032,539.9,521.78,265.698818897638,256.781496062992,-117.081125,46.779565,85,2,"C"
1999,"grid points","spring wheat",86,21,"D",,,493838.997756,5180655.60237,42.44,0.171,2.266,0,0,0,2.266,0.171,42.44,"spring wheat",2.032,1469.2,544.9,526.78,924.3,101.7,97.1,0.35,0.07,43.61,,,2.032,544.9,526.78,268.159448818898,259.242125984252,-117.080707,46.779421,86,3,"C"
1999,"grid points","spring wheat",87,22,"D",,,493870.936838,5180684.7948,42.22,0.176,2.392,0,0,0,2.392,0.176,42.22,"spring wheat",2.032,1165,491,474.03,674,76.8,75.7,0.34,0.06,43.69,,,2.032,491,474.03,241.633858267717,233.282480314961,-117.080289,46.779684,87,3,"C"
1999,"grid points","spring wheat",88,23,"D",,,493902.842645998,5180681.53976999,42.03,0.1785,2.382,0,0,0,2.382,0.1785,42.03,"spring wheat",2.032,1189.3,469.1,452.87,720.2,84.1,82.7,0.32,0.06,43.89,,,2.032,469.1,452.87,230.856299212598,222.869094488189,-117.079871,46.779655,88,4,"C"
1999,"grid points","spring wheat",89,24,"D",,,493935.202922998,5180676.14137998,41.62,0.1876,2.432,0,0,0,2.432,0.1876,41.62,"spring wheat",2.032,1252.7,472.8,456.35,779.9,97.3,93.4,0.31,0.07,43.89,,,2.032,472.8,456.35,232.677165354331,224.581692913386,-117.07944702,46.77960671,89,5,"C"
1999,"grid points","spring wheat",90,25,"D",,,493966.647998998,5180668.69624,42.44,0.2058,2.514,0,0,0,2.514,0.2058,42.44,"spring wheat",2.032,1301.8,504,486.32,797.8,94,89,0.39,0.08,43.47,,,2.032,504,486.32,248.031496062992,239.330708661417,-117.079035,46.77954,90,5,"C"
1999,"grid points","spring wheat",91,26,"D",,,493998.558499999,5180669.99770998,41.78,0.2003,2.729,0,0,0,2.729,0.2003,41.78,"spring wheat",2.032,1634.8,669.6,645.97,965.2,68,65.8,0.44,0.1,43.18,,,2.032,669.6,645.97,329.527559055118,317.898622047244,-117.078617,46.779552,91,6,"C"
1999,"grid points","spring wheat",92,27,"D",,,494030.468212999,5180670.52149998,42.09,0.1903,2.477,0,0,0,2.477,0.1903,42.09,"spring wheat",2.032,1705.9,753.6,729.15,952.3,94.8,89,0.4,0.13,42.42,,,2.032,753.6,729.15,370.866141732283,358.833661417323,-117.078199,46.779557,92,7,"C"
1999,"grid points","spring wheat",93,28,"D",,,494062.370444,5180663.48916,41.73,0.1854,2.424,0,0,0,2.424,0.1854,41.73,"spring wheat",2.032,1494.5,610.5,590.57,984,85.6,83.9,0.3,0.06,43.25,,,2.032,610.5,590.57,300.442913385827,290.634842519685,-117.077781,46.779494,93,8,"C"
1999,"grid points","spring wheat",94,29,"D",,,494094.297571,5180681.68169999,41.87,0.1861,2.362,0,0,0,2.362,0.1861,41.87,"spring wheat",2.032,1181,408.2,394.34,772.8,83,80.1,0.45,0.08,43.83,,,2.032,408.2,394.34,200.885826771654,194.064960629921,-117.077363,46.779658,94,8,"C"
1999,"grid points","spring wheat",95,3,"E",,,493276.726444998,5180689.07804999,43.12,0.2334,3.065,0,0,0,3.065,0.2334,43.12,"spring wheat",2.032,1455.2,608.5,589.31,846.7,58.3,57.2,0.51,0.12,42.81,,,2.032,608.5,589.31,299.458661417323,290.014763779528,-117.08807304,46.77971682,95,1,"A"
1999,"grid points","spring wheat",96,4,"E",,,493308.025971,5180687.17398,42.4,0.1763,2.196,0,0,0,2.196,0.1763,42.4,"spring wheat",2.032,1644,708.9,684.87,935.1,98.9,94.9,0.32,0.07,44.44,,,2.032,708.9,684.87,348.86811023622,337.042322834646,-117.087663,46.7797,96,1,"A"
1999,"grid points","spring wheat",97,5,"E",,,493339.956375,5180706.36261,42.09,0.1908,2.436,0,0,0,2.436,0.1908,42.09,"spring wheat",2.032,1306.7,560.1,541.83,746.6,81.8,79.9,0.35,0.09,44.02,,,2.032,560.1,541.83,275.639763779528,266.648622047244,-117.087245,46.779873,97,2,"A"
1999,"grid points","spring wheat",98,6,"E",,,493371.862522999,5180703.77147999,42.64,0.1806,2.394,0,0,0,2.394,0.1806,42.64,"spring wheat",2.032,1357,573.8,553.2,783.2,98.6,96.3,0.3,0.07,43.7,,,2.032,573.8,553.2,282.381889763779,272.244094488189,-117.086827,46.77985,98,3,"A"
1999,"grid points","spring wheat",99,7,"E",,,493403.781888,5180713.18169999,42.45,0.1886,2.63,0,0,0,2.63,0.1886,42.45,"spring wheat",2.032,1224.4,541.8,522.08,682.6,88.5,85.4,0.37,0.07,43.14,,,2.032,541.8,522.08,266.633858267717,256.929133858268,-117.086409,46.779935,99,3,"A"
1999,"grid points","spring wheat",100,8,"E",,,493435.687175,5180709.81305999,43.01,0.2009,2.673,0,0,0,2.673,0.2009,43.01,"spring wheat",2.032,1421.8,586,565.53,835.8,90.9,89.5,0.47,0.08,43.36,,,2.032,586,565.53,288.385826771654,278.312007874016,-117.085991,46.779905,100,4,"A"
1999,"grid points","spring wheat",101,9,"E",,,493467.584636999,5180699.22164999,42.57,0.1843,2.514,0,0,0,2.514,0.1843,42.57,"spring wheat",2.032,1222.8,505.8,487.74,717,104.9,99.25,0.31,0.07,43.92,,,2.032,505.8,487.74,248.917322834646,240.029527559055,-117.085573,46.77981,101,5,"A"
1999,"grid points","spring wheat",102,10,"E",,,493499.507846,5180712.29941,42.11,0.1837,2.384,0,0,0,2.384,0.1837,42.11,"spring wheat",2.032,1064.7,398.4,385.13,666.3,98.7,96.6,0.32,0.07,43.85,,,2.032,398.4,385.13,196.062992125984,189.532480314961,-117.085155,46.779928,102,6,"A"
1999,"grid points","spring wheat",103,11,"E",,,493531.398579998,5180695.37437998,42.19,0.1816,2.363,0,0,0,2.363,0.1816,42.19,"spring wheat",2.032,1277.7,506.7,489.1,771,119.2,113.8,0.33,0.06,43.75,,,2.032,506.7,489.1,249.360236220472,240.698818897638,-117.084737,46.779776,103,1,"B"
1999,"grid points","spring wheat",104,12,"E",,,493561.319,5180707.22915,42.69,0.2197,3.006,0,0,0,3.006,0.2197,42.69,"spring wheat",2.032,1692,657,634.89,1035,97.3,91.3,0.47,0.11,43.27,,,2.032,657,634.89,323.326771653543,312.445866141732,-117.08434522,46.77988297,104,1,"B"
1999,"grid points","spring wheat",105,13,"E",,,493595.221616,5180699.97305999,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.083901,46.779818,105,2,"B"
1999,"grid points","spring wheat",106,14,"E",,,493627.138052,5180706.93979,42.26,0.2326,3.143,0,0,0,3.143,0.2326,42.26,"spring wheat",2.032,1413.4,574.9,553.67,838.5,87.7,84,0.52,0.1,42.37,,,2.032,574.9,553.67,282.923228346457,272.475393700787,-117.083483,46.779881,106,3,"B"
1999,"grid points","spring wheat",107,15,"E",,,493659.037743,5180698.12734999,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.083065,46.779802,107,4,"B"
1999,"grid points","spring wheat",108,16,"E",,,493690.954815,5180705.76114999,42.98,0.1916,2.438,0,0,0,2.438,0.1916,42.98,"spring wheat",2.032,1599.2,599.4,579.4,999.8,99,96.4,0.33,0.06,43.33,,,2.032,599.4,579.4,294.98031496063,285.137795275591,-117.082647,46.779871,108,5,"B"
1999,"grid points","spring wheat",109,17,"E",,,493725.576592,5180706.69885,42.72,0.1726,2.304,0,0,0,2.304,0.1726,42.72,"spring wheat",2.032,1787.8,721,694.27,1066.8,124.3,112.46,0.44,0.06,43.83,,,2.032,721,694.27,354.822834645669,341.668307086614,-117.08219348,46.77987977,109,6,"B"
1999,"grid points","spring wheat",110,18,"E",,,493759.153553,5180683.40433998,42.16,0.1965,2.582,0,0,0,2.582,0.1965,42.16,"spring wheat",2.032,1144.5,414.6,400.34,729.9,103.4,100.7,0.48,0.06,43.33,,,2.032,414.6,400.34,204.035433070866,197.017716535433,-117.08175331,46.77967045,110,1,"C"
1999,"grid points","spring wheat",111,19,"E",,,493786.679199,5180703.21659998,42.31,0.2156,2.727,0,0,0,2.727,0.2156,42.31,"spring wheat",2.032,1080.6,408.2,393.02,672.4,86.2,84.6,0.47,0.07,43.53,,,2.032,408.2,393.02,200.885826771654,193.415354330709,-117.081393,46.779849,111,1,"C"
1999,"grid points","spring wheat",112,20,"E",,,493818.588412999,5180703.40589999,42.23,0.1878,2.401,0,0,0,2.401,0.1878,42.23,"spring wheat",2.032,1303,546.2,528.18,756.8,82.2,79.9,0.35,0.07,42.77,,,2.032,546.2,528.18,268.799212598425,259.931102362205,-117.080975,46.779851,112,2,"C"
1999,"grid points","spring wheat",113,21,"E",,,493851.846663,5180685.55066,42.09,0.1805,2.349,0,0,0,2.349,0.1805,42.09,"spring wheat",2.032,1151.1,487.7,470.42,663.4,70.2,68.2,0.41,0.06,43.1,,,2.032,487.7,470.42,240.009842519685,231.505905511811,-117.08053909,46.77969063,113,3,"C"
1999,"grid points","spring wheat",114,22,"E",,,493882.419858,5180716.56403999,42.69,0.2037,2.586,0,0,0,2.586,0.2037,42.69,"spring wheat",2.032,885,352.9,340.13,532.1,72,69.2,0.37,0.07,43.39,,,2.032,352.9,340.13,173.67125984252,167.386811023622,-117.080139,46.77997,114,3,"C"
1999,"grid points","spring wheat",115,23,"E",,,493915.691165,5180711.48818,41.31,0.2008,2.685,0,0,0,2.685,0.2008,41.31,"spring wheat",2.032,1462.2,531.8,511.78,930.4,57.1,56.1,0.52,0.08,43.63,,,2.032,531.8,511.78,261.712598425197,251.860236220472,-117.07970309,46.77992463,115,4,"C"
1999,"grid points","spring wheat",116,24,"E",,,493946.230398999,5180709.27639,42.43,0.2006,2.584,0,0,0,2.584,0.2006,42.43,"spring wheat",2.032,1293.3,480.6,463.2,812.7,100.1,97.3,0.36,0.06,44.12,,,2.032,480.6,463.2,236.515748031496,227.952755905512,-117.079303,46.779905,116,4,"C"
1999,"grid points","spring wheat",117,25,"E",,,493978.130543,5180700.46564999,41.96,0.178,2.331,0,0,0,2.331,0.178,41.96,"spring wheat",2.032,1418,589.4,569.34,828.6,97.1,95.9,0.32,0.06,43.45,,,2.032,589.4,569.34,290.05905511811,280.187007874016,-117.078885,46.779826,117,5,"C"
1999,"grid points","spring wheat",118,26,"E",,,494010.040872999,5180701.76718,43.15,0.2018,2.686,0,0,0,2.686,0.2018,43.15,"spring wheat",2.032,1209.3,449.4,432.63,759.9,98.1,97.1,0.47,0.06,43.58,,,2.032,449.4,432.63,221.161417322835,212.908464566929,-117.078467,46.779838,118,6,"C"
1999,"grid points","spring wheat",119,27,"E",,,494044.226517,5180700.47015,43.24,0.2214,2.257,0,0,0,2.257,0.2214,43.24,"spring wheat",2.032,1489.3,571.8,550.67,917.5,79,75.5,0.3,0.05,43.57,,,2.032,571.8,550.67,281.397637795276,270.999015748031,-117.07801916,46.77982663,119,7,"C"
1999,"grid points","spring wheat",120,28,"E",,,494073.852491998,5180695.25875,44.79,0.2436,2.476,0,0,0,2.476,0.2436,44.79,"spring wheat",2.032,1537.1,551.1,532.94,986,65.1,61.4,0.48,0.07,41.65,,,2.032,551.1,532.94,271.21062992126,262.273622047244,-117.077631,46.77978,120,7,"C"
1999,"grid points","spring wheat",121,29,"E",,,494105.779413999,5180713.45134999,44.13,0.2927,2.791,0,0,0,2.791,0.2927,44.13,"spring wheat",2.032,749.8,268.4,257.91,481.4,55.3,53,0.48,0.07,42.92,,,2.032,268.4,257.91,132.086614173228,126.924212598425,-117.077213,46.779944,121,8,"C"
1999,"grid points","spring wheat",122,4,"F",,,493305.313269998,5180718.95796,43.64,0.2332,2.534,0,0,0,2.534,0.2332,43.64,"spring wheat",2.032,1805.4,761.3,736.65,1044.1,96.6,95.7,0.7,0.11,43.75,,,2.032,761.3,736.65,374.655511811024,362.524606299213,-117.087699,46.779986,122,1,"A"
1999,"grid points","spring wheat",123,5,"F",,,493337.243514998,5180738.14656998,43.02,0.2185,2.444,0,0,0,2.444,0.2185,43.02,"spring wheat",2.032,1687.3,727.4,701.43,959.9,52.6,50.1,0.51,0.07,42.26,,,2.032,727.4,701.43,357.972440944882,345.191929133858,-117.087281,46.780159,123,1,"A"
1999,"grid points","spring wheat",124,6,"F",,,493369.149492,5180735.55542999,43.29,0.2595,2.699,0,0,0,2.699,0.2595,43.29,"spring wheat",2.032,1370.8,529.4,522.13,841.4,36.1,35.8,0.49,0.07,45.85,,,2.032,529.4,522.13,260.531496062992,256.95374015748,-117.086863,46.780136,124,2,"A"
1999,"grid points","spring wheat",125,7,"F",,,493401.068692,5180744.96564,42.13,0.2117,2.231,0,0,0,2.231,0.2117,42.13,"spring wheat",2.032,1314.7,565.4,543.84,749.3,52.2,48.5,0.67,0.1,43.54,,,2.032,565.4,543.84,278.248031496063,267.637795275591,-117.086445,46.780221,125,3,"A"
1999,"grid points","spring wheat",126,8,"F",,,493434.173337,5180740.79729,42.49,0.2344,2.377,0,0,0,2.377,0.2344,42.49,"spring wheat",2.032,1006.4,435.1,419.26,571.3,45.1,44.1,0.46,0.08,44.6,,,2.032,435.1,419.26,214.124015748031,206.32874015748,-117.08601127,46.78018382,126,4,"A"
1999,"grid points","spring wheat",127,9,"F",,,493466.070624999,5180730.20586999,43.57,0.2169,2.327,0,0,0,2.327,0.2169,43.57,"spring wheat",2.032,1285.5,442.4,414.02,843.1,61.7,59.2,0.49,0.07,41.95,,,2.032,442.4,414.02,217.716535433071,203.75,-117.08559328,46.78008882,127,5,"A"
1999,"grid points","spring wheat",128,10,"F",,,493496.794142998,5180744.0833,44.19,0.2267,2.558,0,0,0,2.558,0.2267,44.19,"spring wheat",2.032,1450.3,570.3,549.99,880,58.2,57.5,0.43,0.06,41.33,,,2.032,570.3,549.99,280.659448818898,270.66437007874,-117.085191,46.780214,128,5,"A"
1999,"grid points","spring wheat",129,11,"F",,,493528.684700999,5180727.15825,43.42,0.1929,2.061,0,0,0,2.061,0.1929,43.42,"spring wheat",2.032,1263.5,496.3,477.59,767.2,76.3,73.4,0.33,0.06,42.79,,,2.032,496.3,477.59,244.242125984252,235.034448818898,-117.084773,46.780062,129,6,"A"
1999,"grid points","spring wheat",130,12,"F",,,493560.60417,5180737.01379998,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.084355,46.780151,130,1,"B"
1999,"grid points","spring wheat",131,13,"F",,,493592.5074,5180731.75691,43.25,0.245,2.333,0,0,0,2.333,0.245,43.25,"spring wheat",2.032,741.5,266,256.06,475.5,41.9,40.9,0.37,0.07,44.25,,,2.032,266,256.06,130.905511811024,126.013779527559,-117.083937,46.780104,131,2,"B"
1999,"grid points","spring wheat",132,14,"F",,,493624.423671,5180738.72362,43.22,0.1935,2.037,0,0,0,2.037,0.1935,43.22,"spring wheat",2.032,1391.2,529,512.11,862.2,59.2,58.4,0.28,0.06,42.44,,,2.032,529,512.11,260.334645669291,252.022637795276,-117.083519,46.780167,132,2,"B"
1999,"grid points","spring wheat",133,15,"F",,,493656.323189,5180729.91117,43.26,0.1871,2.02,0,0,0,2.02,0.1871,43.26,"spring wheat",2.032,1510.8,604,583.53,906.8,81.5,79.6,0.29,0.06,43.74,,,2.032,604,583.53,297.244094488189,287.170275590551,-117.083101,46.780088,133,3,"B"
1999,"grid points","spring wheat",134,16,"F",,,493688.240096,5180737.54495,43.75,0.2301,2.409,0,0,0,2.409,0.2301,43.75,"spring wheat",2.032,1324.4,503.7,486.55,820.7,85.2,83.4,0.41,0.07,43.13,,,2.032,503.7,486.55,247.883858267717,239.443897637795,-117.082683,46.780157,134,4,"B"
1999,"grid points","spring wheat",135,17,"F",,,493720.1532,5180741.62299999,42.84,0.2117,2.216,0,0,0,2.216,0.2117,42.84,"spring wheat",2.032,1417.9,544,524.64,873.9,81.6,81.1,0.41,0.06,43.45,,,2.032,544,524.64,267.716535433071,258.188976377953,-117.082265,46.780194,135,5,"B"
1999,"grid points","spring wheat",136,18,"F",,,493752.039076999,5180719.58751999,42.41,0.2145,2.199,0,0,0,2.199,0.2145,42.41,"spring wheat",2.032,1806.8,629.9,609.27,1176.9,99.5,98.6,0.38,0.07,43.03,,,2.032,629.9,609.27,309.990157480315,299.837598425197,-117.081847,46.779996,136,6,"B"
1999,"grid points","spring wheat",137,19,"F",,,493782.143090998,5180736.36601999,41.48,0.2058,2.196,0,0,0,2.196,0.2058,41.48,"spring wheat",2.032,1620.5,597,575.87,1023.5,74,70.2,0.43,0.06,43.77,,,2.032,597,575.87,293.799212598425,283.400590551181,-117.08145287,46.78014727,137,6,"B"
1999,"grid points","spring wheat",138,20,"F",,,493815.873016,5180735.18964,40.89,0.1803,1.866,0,0,0,1.866,0.1803,40.89,"spring wheat",2.032,921.2,355.5,341.33,565.7,75.9,72.9,0.32,0.05,43.7,,,2.032,355.5,341.33,174.950787401575,167.977362204724,-117.081011,46.780137,138,1,"C"
1999,"grid points","spring wheat",139,21,"F",,,493847.765429,5180719.15527,40.51,0.2202,2.195,0,0,0,2.195,0.2202,40.51,"spring wheat",2.032,991.3,401.7,386.86,589.6,66.8,64.6,0.33,0.07,43.37,,,2.032,401.7,386.86,197.687007874016,190.383858267717,-117.080593,46.779993,139,2,"C"
1999,"grid points","spring wheat",140,22,"F",,,493879.70413,5180748.34774999,41.35,0.2242,2.253,0,0,0,2.253,0.2242,41.35,"spring wheat",2.032,983.1,381.6,366.02,601.5,95.7,91.1,0.39,0.08,43.95,,,2.032,381.6,366.02,187.795275590551,180.127952755906,-117.080175,46.780256,140,2,"C"
1999,"grid points","spring wheat",141,23,"F",,,493911.609605,5180745.09276,41.24,0.234,2.221,0,0,0,2.221,0.234,41.24,"spring wheat",2.032,1313.9,393.3,377.38,920.6,91.8,86.4,0.34,0.08,43.59,,,2.032,393.3,377.38,193.553149606299,185.718503937008,-117.079757,46.780227,141,3,"C"
1999,"grid points","spring wheat",142,24,"F",,,493943.514329998,5180741.06008,40.45,0.2268,2.44,0,0,0,2.44,0.2268,40.45,"spring wheat",2.032,1196.4,447.7,430.7,748.7,84.8,76.2,0.42,0.08,43.2,,,2.032,447.7,430.7,220.324803149606,211.958661417323,-117.079339,46.780191,142,4,"C"
1999,"grid points","spring wheat",143,25,"F",,,493976.779961998,5180731.33887999,40.12,0.231,2.429,0,0,0,2.429,0.231,40.12,"spring wheat",2.032,1342.1,441.5,425.8,900.6,91.8,86.9,0.45,0.08,43.31,,,2.032,441.5,425.8,217.273622047244,209.547244094488,-117.0789031,46.78010382,143,5,"C"
1999,"grid points","spring wheat",144,26,"F",,,494007.324461999,5180733.55083999,41.49,0.2299,2.328,0,0,0,2.328,0.2299,41.49,"spring wheat",2.032,1203.5,416.2,399.54,787.3,115.8,111.1,0.38,0.07,44.3,,,2.032,416.2,399.54,204.822834645669,196.624015748031,-117.078503,46.780124,144,5,"C"
1999,"grid points","spring wheat",145,27,"F",,,494039.233836,5180734.07467999,41.41,0.2368,2.464,0,0,0,2.464,0.2368,41.41,"spring wheat",2.032,1126.2,393.9,376.78,732.3,133,128.5,0.43,0.08,43.73,,,2.032,393.9,376.78,193.84842519685,185.423228346457,-117.078085,46.780129,145,6,"C"
1999,"grid points","spring wheat",146,28,"F",,,494071.13574,5180727.04238,40.81,0.2317,2.39,0,0,0,2.39,0.2317,40.81,"spring wheat",2.032,1102.7,410.7,396.47,692,89.7,87.9,0.54,0.1,43.02,,,2.032,410.7,396.47,202.116141732283,195.113188976378,-117.077667,46.780066,146,7,"C"
1999,"grid points","spring wheat",147,29,"F",,,494103.062502,5180745.23496999,40.41,0.2681,2.69,0,0,0,2.69,0.2681,40.41,"spring wheat",2.032,908.1,346.4,332.64,561.7,113.8,108.6,0.64,0.16,42.65,,,2.032,346.4,332.64,170.472440944882,163.700787401575,-117.077249,46.78023,147,7,"C"
1999,"grid points","spring wheat",148,30,"F",,,494134.946721,5180720.09011,39.82,0.1967,2.055,0,0,0,2.055,0.1967,39.82,"spring wheat",2.032,1314.7,546.1,524,768.6,89.2,85.8,0.3,0.09,43.06,,,2.032,546.1,524,268.75,257.874015748031,-117.076831,46.780004,148,8,"C"
1999,"grid points","spring wheat",149,6,"G",,,493350.86385,5180767.35661,41.85,0.2347,2.625,2.032,,921.44,2.625,0.2347,41.85,"spring wheat",0,,,0,,,,,,,,,2.032,,921.44,,453.464566929134,-117.087103,46.780422,149,1,"A"
1999,"grid points","spring wheat",150,7,"G",,,493382.78291,5180776.76673,40.53,0.1848,1.877,2.032,,691.78,1.877,0.1848,40.53,"spring wheat",0,,,0,,,,,,,,,2.032,,691.78,,340.442913385827,-117.086685,46.780507,150,2,"A"
1999,"grid points","spring wheat",151,8,"G",,,493417.88659,5180770.99890999,39.12,0.1853,1.996,2.032,,518.39,1.996,0.1853,39.12,"spring wheat",0,,,0,,,,,,,,,2.032,,518.39,,255.113188976378,-117.08622506,46.78045544,151,3,"A"
1999,"grid points","spring wheat",152,9,"G",,,493447.784462,5180761.60690999,40.74,0.2145,2.458,2.032,,465.29,2.458,0.2145,40.74,"spring wheat",0,,,0,,,,,,,,,2.032,,465.29,,228.981299212598,-117.08583327,46.78037122,152,4,"A"
1999,"grid points","spring wheat",153,10,"G",,,493478.507852,5180775.88408998,40.68,0.2039,2.347,2.032,,266.15,2.347,0.2039,40.68,"spring wheat",0,,,0,,,,,,,,,2.032,,266.15,,130.979330708661,-117.085431,46.7805,153,4,"A"
1999,"grid points","spring wheat",154,11,"G",,,493510.398188,5180758.95894998,40.11,0.2246,2.405,2.032,,360.96,2.405,0.2246,40.11,"spring wheat",0,,,0,,,,,,,,,2.032,,360.96,,177.637795275591,-117.085013,46.780348,154,5,"A"
1999,"grid points","spring wheat",155,12,"G",,,493542.317518998,5180768.81439999,39.72,0.196,2.021,2.032,,454.84,2.021,0.196,39.72,"spring wheat",0,,,0,,,,,,,,,2.032,,454.84,,223.838582677165,-117.084595,46.780437,155,6,"A"
1999,"grid points","spring wheat",156,13,"G",,,493574.220564,5180763.55740998,40.87,0.2007,2.096,2.032,,582.73,2.096,0.2007,40.87,"spring wheat",0,,,0,,,,,,,,,2.032,,582.73,,286.77657480315,-117.084177,46.78039,156,1,"B"
1999,"grid points","spring wheat",157,14,"G",,,493606.136686999,5180770.52403,40.59,0.199,2.06,2.032,,395.7,2.06,0.199,40.59,"spring wheat",0,,,0,,,,,,,,,2.032,,395.7,,194.734251968504,-117.083759,46.780453,157,1,"B"
1999,"grid points","spring wheat",158,15,"G",,,493638.036009998,5180761.71147,40.91,0.2247,2.307,2.032,,357.13,2.307,0.2247,40.91,"spring wheat",0,,,0,,,,,,,,,2.032,,357.13,,175.752952755906,-117.083341,46.780374,158,2,"B"
1999,"grid points","spring wheat",159,16,"G",,,493669.952770998,5180769.34516,41.03,0.2099,2.152,2.032,,414.92,2.152,0.2099,41.03,"spring wheat",0,,,0,,,,,,,,,2.032,,414.92,,204.192913385827,-117.082923,46.780443,159,3,"B"
1999,"grid points","spring wheat",160,17,"G",,,493701.865718999,5180773.42310998,41.73,0.2272,2.688,2.032,,396.53,2.688,0.2272,41.73,"spring wheat",0,,,0,,,,,,,,,2.032,,396.53,,195.142716535433,-117.082505,46.78048,160,4,"B"
1999,"grid points","spring wheat",161,18,"G",,,493733.751358999,5180751.38753999,40.7,0.1751,2.248,2.032,,278.83,2.248,0.1751,40.7,"spring wheat",0,,,0,,,,,,,,,2.032,,278.83,,137.219488188976,-117.082087,46.780282,161,5,"B"
1999,"grid points","spring wheat",162,19,"G",,,493767.497014,5180765.43460998,40.71,0.179,2.244,2.032,,232.76,2.244,0.179,40.71,"spring wheat",0,,,0,,,,,,,,,2.032,,232.76,,114.547244094488,-117.08164513,46.78040873,162,6,"B"
1999,"grid points","spring wheat",163,20,"G",,,493797.585008998,5180766.98945998,40.7,0.1825,2.325,2.032,,241.72,2.325,0.1825,40.7,"spring wheat",0,,,0,,,,,,,,,2.032,,241.72,,118.956692913386,-117.081251,46.780423,163,6,"B"
1999,"grid points","spring wheat",164,21,"G",,,493829.477202999,5180750.95499,39.29,0.2189,2.705,2.032,,305.91,2.705,0.2189,39.29,"spring wheat",0,,,0,,,,,,,,,2.032,,305.91,,150.54625984252,-117.080833,46.780279,164,1,"C"
1999,"grid points","spring wheat",165,22,"G",,,493861.415824998,5180780.14738,39.29,0.1833,2.343,2.032,,351.17,2.343,0.1833,39.29,"spring wheat",0,,,0,,,,,,,,,2.032,,351.17,,172.819881889764,-117.080415,46.780542,165,1,"C"
1999,"grid points","spring wheat",166,23,"G",,,493893.321120999,5180776.89228998,39.87,0.2,2.527,2.032,,397.78,2.527,0.2,39.87,"spring wheat",0,,,0,,,,,,,,,2.032,,397.78,,195.757874015748,-117.079997,46.780513,166,2,"C"
1999,"grid points","spring wheat",167,24,"G",,,493925.225664998,5180772.85950998,40.29,0.2211,2.84,2.032,,410.04,2.84,0.2211,40.29,"spring wheat",0,,,0,,,,,,,,,2.032,,410.04,,201.791338582677,-117.079579,46.780477,167,3,"C"
