Year,ID2,Crop,total grain yield dry (grams),GrainMassFinal,Grain Nitrogen %..19,GrainNitrogen,GrainNUbbie,GrainNUnger,GrainNUbbieRmOutlier,GrainNUngerRmOutlier,GrainNFinal,Grain Carbon %..21,GrainCarbon,GrainCUbbie,GrainCUnger,GrainCUbbieRmOutlier,GrainCUngerRmOutlier,GrainCFinal
1999,197,SW,273.8,273.8,2.624,2.624,2.624,2.624,2.624,2.624,2.624,41.59,41.59,41.59,41.59,41.59,41.59,41.59
1999,198,SW,507,507,2.403,2.403,2.403,2.403,2.403,2.403,2.403,41.68,41.68,41.68,41.68,41.68,41.68,41.68
1999,199,SW,424.24,424.24,2.409,2.409,2.409,2.409,2.409,2.409,2.409,42.13,42.13,42.13,42.13,42.13,42.13,42.13
1999,200,SW,691.91,691.91,2.563,2.563,2.563,2.563,2.563,2.563,2.563,42.39,42.39,42.39,42.39,42.39,42.39,42.39
1999,201,SW,441.66,441.66,2.908,2.908,2.908,2.908,2.908,2.908,2.908,42.15,42.15,42.15,42.15,42.15,42.15,42.15
1999,202,SW,440.13,440.13,3.004,3.004,3.004,3.004,3.004,3.004,3.004,42.3,42.3,42.3,42.3,42.3,42.3,42.3
1999,203,SW,391.75,391.75,2.704,2.704,2.704,2.704,2.704,2.704,2.704,42.6,42.6,42.6,42.6,42.6,42.6,42.6
1999,204,SW,707.26,707.26,3.284,3.284,3.284,3.284,3.284,3.284,3.284,42.43,42.43,42.43,42.43,42.43,42.43,42.43
1999,205,SW,656.79,656.79,2.27,2.27,2.27,2.27,2.27,2.27,2.27,41.69,41.69,41.69,41.69,41.69,41.69,41.69
1999,206,SW,495.78,495.78,2.376,2.376,2.376,2.376,2.376,2.376,2.376,42.28,42.28,42.28,42.28,42.28,42.28,42.28
1999,207,SW,578.11,578.11,2.769,2.769,2.769,2.769,2.769,2.769,2.769,42.27,42.27,42.27,42.27,42.27,42.27,42.27
1999,208,SW,382.32,382.32,2.754,2.754,2.754,2.754,2.754,2.754,2.754,42.59,42.59,42.59,42.59,42.59,42.59,42.59
1999,209,SW,410.24,410.24,2.976,2.976,2.976,2.976,2.976,2.976,2.976,42.45,42.45,42.45,42.45,42.45,42.45,42.45
1999,210,SW,677.04,677.04,2.692,2.692,2.692,2.692,2.692,2.692,2.692,38.37,38.37,38.37,38.37,,,
1999,211,SW,440.16,440.16,2.368,2.368,2.368,2.368,2.368,2.368,2.368,37.92,37.92,37.92,37.92,,,
1999,212,SW,716.36,716.36,2.482,2.482,2.482,2.482,2.482,2.482,2.482,39.2,39.2,39.2,39.2,39.2,39.2,39.2
1999,213,SW,,,,0,,,,,,,0,,,,,
1999,214,SW,528.68,528.68,2.129,2.129,2.129,2.129,2.129,2.129,2.129,39.05,39.05,39.05,39.05,39.05,39.05,39.05
1999,215,SW,468.7,468.7,2.312,2.312,2.312,2.312,2.312,2.312,2.312,40.39,40.39,40.39,40.39,40.39,40.39,40.39
1999,216,SW,499.54,499.54,2.856,2.856,2.856,2.856,2.856,2.856,2.856,40.76,40.76,40.76,40.76,40.76,40.76,40.76
1999,217,SW,539.23,539.23,2.596,2.596,2.596,2.596,2.596,2.596,2.596,40.84,40.84,40.84,40.84,40.84,40.84,40.84
1999,218,SW,638.62,638.62,2.674,2.674,2.674,2.674,2.674,2.674,2.674,40.93,40.93,40.93,40.93,40.93,40.93,40.93
1999,219,SW,715.75,715.75,2.364,2.364,2.364,2.364,2.364,2.364,2.364,39.92,39.92,39.92,39.92,39.92,39.92,39.92
1999,220,SW,715.05,715.05,2.447,2.447,2.447,2.447,2.447,2.447,2.447,40.1,40.1,40.1,40.1,40.1,40.1,40.1
1999,221,SW,639.38,639.38,2.273,2.273,2.273,2.273,2.273,2.273,2.273,40.07,40.07,40.07,40.07,40.07,40.07,40.07
1999,222,SW,629.02,629.02,2.42,2.42,2.42,2.42,2.42,2.42,2.42,41.13,41.13,41.13,41.13,41.13,41.13,41.13
1999,223,SW,445.87,445.87,2.445,2.445,2.445,2.445,2.445,2.445,2.445,40.61,40.61,40.61,40.61,40.61,40.61,40.61
1999,224,SW,296.91,296.91,2.431,2.431,2.431,2.431,2.431,2.431,2.431,41.23,41.23,41.23,41.23,41.23,41.23,41.23
1999,225,SW,557.56,557.56,2.492,2.492,2.492,2.492,2.492,2.492,2.492,41.38,41.38,41.38,41.38,41.38,41.38,41.38
1999,226,SW,635.97,635.97,2.617,2.617,2.617,2.617,2.617,2.617,2.617,41.41,41.41,41.41,41.41,41.41,41.41,41.41
1999,227,SW,380.03,380.03,2.737,2.737,2.737,2.737,2.737,2.737,2.737,41.76,41.76,41.76,41.76,41.76,41.76,41.76
1999,228,SW,133.54,133.54,2.604,2.604,2.604,2.604,2.604,2.604,2.604,41.69,41.69,41.69,41.69,41.69,41.69,41.69
1999,229,SW,404.82,404.82,2.725,2.725,2.725,2.725,2.725,2.725,2.725,41.9,41.9,41.9,41.9,41.9,41.9,41.9
1999,230,SW,398.92,398.92,2.637,2.637,2.637,2.637,2.637,2.637,2.637,41.56,41.56,41.56,41.56,41.56,41.56,41.56
1999,231,SW,338.6,338.6,2.706,2.706,2.706,2.706,2.706,2.706,2.706,41.95,41.95,41.95,41.95,41.95,41.95,41.95
1999,232,SW,308.79,308.79,2.709,2.709,2.709,2.709,2.709,2.709,2.709,42.31,42.31,42.31,42.31,42.31,42.31,42.31
1999,233,SW,356.8,356.8,2.426,2.426,2.426,2.426,2.426,2.426,2.426,41.64,41.64,41.64,41.64,41.64,41.64,41.64
1999,234,SW,413.22,413.22,2.868,2.868,2.868,2.868,2.868,2.868,2.868,42.16,42.16,42.16,42.16,42.16,42.16,42.16
1999,235,SW,314.29,314.29,2.486,2.486,2.486,2.486,2.486,2.486,2.486,41.66,41.66,41.66,41.66,41.66,41.66,41.66
1999,236,SW,405.45,405.45,2.926,2.926,2.926,2.926,2.926,2.926,2.926,42.34,42.34,42.34,42.34,42.34,42.34,42.34
1999,237,SW,306.91,306.91,2.651,2.651,2.651,2.651,2.651,2.651,2.651,41.89,41.89,41.89,41.89,41.89,41.89,41.89
1999,238,SW,519.06,519.06,2.645,2.645,2.645,2.645,2.645,2.645,2.645,41.43,41.43,41.43,41.43,41.43,41.43,41.43
1999,239,SW,326.71,326.71,2.667,2.667,2.667,2.667,2.667,2.667,2.667,41.94,41.94,41.94,41.94,41.94,41.94,41.94
1999,240,SW,205.24,205.24,2.695,2.695,2.695,2.695,2.695,2.695,2.695,41.63,41.63,41.63,41.63,41.63,41.63,41.63
1999,241,SW,672.82,672.82,3.14,3.14,3.14,3.14,3.14,3.14,3.14,42,42,42,42,42,42,42
1999,242,SW,666.47,666.47,3.003,3.003,3.003,3.003,3.003,3.003,3.003,41.77,41.77,41.77,41.77,41.77,41.77,41.77
1999,243,SW,720.06,720.06,2.652,2.652,2.652,2.652,2.652,2.652,2.652,41.86,41.86,41.86,41.86,41.86,41.86,41.86
1999,244,SW,594.51,594.51,2.583,2.583,2.583,2.583,2.583,2.583,2.583,41.58,41.58,41.58,41.58,41.58,41.58,41.58
1999,245,SW,666.63,666.63,2.386,2.386,2.386,2.386,2.386,2.386,2.386,41.91,41.91,41.91,41.91,41.91,41.91,41.91
1999,246,SW,659.47,659.47,2.698,2.698,2.698,2.698,2.698,2.698,2.698,42.39,42.39,42.39,42.39,42.39,42.39,42.39
1999,247,SW,680.39,680.39,2.736,2.736,2.736,2.736,2.736,2.736,2.736,42.15,42.15,42.15,42.15,42.15,42.15,42.15
1999,248,SW,615.77,615.77,2.329,2.329,2.329,2.329,2.329,2.329,2.329,41.66,41.66,41.66,41.66,41.66,41.66,41.66
1999,249,SW,803.07,803.07,2.362,2.362,2.362,2.362,2.362,2.362,2.362,41.96,41.96,41.96,41.96,41.96,41.96,41.96
1999,250,SW,536.09,536.09,2.695,2.695,2.695,2.695,2.695,2.695,2.695,42.24,42.24,42.24,42.24,42.24,42.24,42.24
1999,251,SW,314.24,314.24,2.396,2.396,2.396,2.396,2.396,2.396,2.396,41.8,41.8,41.8,41.8,41.8,41.8,41.8
1999,252,SW,323.03,323.03,2.91,2.91,2.91,2.91,2.91,2.91,2.91,42.78,42.78,42.78,42.78,42.78,42.78,42.78
1999,253,SW,468.66,468.66,2.921,2.652,2.921,2.652,2.921,2.652,2.7865,42.29,42.28,42.29,42.28,42.29,42.28,42.285
1999,254,SW,585.45,585.45,2.652,2.536,2.652,2.536,2.652,2.536,2.5940000000000003,42.28,42.06,42.28,42.06,42.28,42.06,42.17
1999,255,SW,496.47,496.47,2.536,2.512,2.536,2.512,2.536,2.512,2.524,42.06,41.74,42.06,41.74,42.06,41.74,41.900000000000006
1999,256,SW,315.54,315.54,2.512,2.921,2.512,2.921,2.512,2.921,2.7165,41.74,42.29,41.74,42.29,41.74,42.29,42.015
1999,257,SW,406.01,406.01,3.025,3.025,3.025,3.025,3.025,3.025,3.025,42.27,42.27,42.27,42.27,42.27,42.27,42.27
1999,258,SW,366.15,366.15,2.872,2.872,2.872,2.872,2.872,2.872,2.872,42.08,42.08,42.08,42.08,42.08,42.08,42.08
1999,259,SW,364.29,364.29,2.693,2.693,2.693,2.693,2.693,2.693,2.693,42.27,42.27,42.27,42.27,42.27,42.27,42.27
1999,260,SW,362.64,362.64,2.482,2.482,2.482,2.482,2.482,2.482,2.482,42.66,42.66,42.66,42.66,42.66,42.66,42.66
1999,261,SW,486.84,486.84,2.401,2.401,2.401,2.401,2.401,2.401,2.401,42.28,42.28,42.28,42.28,42.28,42.28,42.28
1999,262,SW,482.28,482.28,2.469,2.469,2.469,2.469,2.469,2.469,2.469,42.62,42.62,42.62,42.62,42.62,42.62,42.62
1999,263,SW,515.04,515.04,2.531,2.531,2.531,2.531,2.531,2.531,2.531,42.52,42.52,42.52,42.52,42.52,42.52,42.52
1999,264,SW,543.74,543.74,2.644,2.644,2.644,2.644,2.644,2.644,2.644,42.32,42.32,42.32,42.32,42.32,42.32,42.32
1999,265,SW,849.07,849.07,2.185,2.185,2.185,2.185,2.185,2.185,2.185,42.75,42.75,42.75,42.75,42.75,42.75,42.75
1999,266,SW,636.5,636.5,2.724,2.724,2.724,2.724,2.724,2.724,2.724,42.66,42.66,42.66,42.66,42.66,42.66,42.66
1999,267,SW,704.11,704.11,2.947,2.947,2.947,2.947,2.947,2.947,2.947,42.48,42.48,42.48,42.48,42.48,42.48,42.48
1999,268,SW,913.28,913.28,2.578,2.578,2.578,2.578,2.578,2.578,2.578,42.14,42.14,42.14,42.14,42.14,42.14,42.14
1999,269,SW,,,,0,,,,,,,0,,,,,
1999,270,SW,689.24,689.24,2.607,2.607,2.607,2.607,2.607,2.607,2.607,42.49,42.49,42.49,42.49,42.49,42.49,42.49
1999,271,SW,462.84,462.84,2.405,2.405,2.405,2.405,2.405,2.405,2.405,41.72,41.72,41.72,41.72,41.72,41.72,41.72
1999,272,SW,934.02,934.02,2.393,2.393,2.393,2.393,2.393,2.393,2.393,42.38,42.38,42.38,42.38,42.38,42.38,42.38
1999,273,SW,865.08,865.08,2.466,2.466,2.466,2.466,2.466,2.466,2.466,41.84,41.84,41.84,41.84,41.84,41.84,41.84
1999,274,SW,677,677,2.812,2.812,2.812,2.812,2.812,2.812,2.812,42.77,42.77,42.77,42.77,42.77,42.77,42.77
1999,275,SW,605.24,605.24,2.718,2.718,2.718,2.718,2.718,2.718,2.718,42.68,42.68,42.68,42.68,42.68,42.68,42.68
1999,276,SW,321.97,321.97,2.702,2.702,2.702,2.702,2.702,2.702,2.702,42.66,42.66,42.66,42.66,42.66,42.66,42.66
1999,277,SW,262.26,262.26,2.212,2.212,2.212,2.212,2.212,2.212,2.212,42.63,42.63,42.63,42.63,42.63,42.63,42.63
1999,278,SW,468.41,468.41,2.567,2.567,2.567,2.567,2.567,2.567,2.567,42.75,42.75,42.75,42.75,42.75,42.75,42.75
1999,279,SW,542.79,542.79,2.492,2.492,2.492,2.492,2.492,2.492,2.492,42.02,42.02,42.02,42.02,42.02,42.02,42.02
1999,280,SW,542.79,542.79,2.43,2.43,2.43,2.43,2.43,2.43,2.43,42.11,42.11,42.11,42.11,42.11,42.11,42.11
1999,281,SW,414.87,414.87,2.489,2.489,2.489,2.489,2.489,2.489,2.489,42.48,42.48,42.48,42.48,42.48,42.48,42.48
1999,282,SW,540.89,540.89,2.574,2.574,2.574,2.574,2.574,2.574,2.574,42.23,42.23,42.23,42.23,42.23,42.23,42.23
1999,283,SW,437.23,437.23,2.32,2.32,2.32,2.32,2.32,2.32,2.32,42.33,42.33,42.33,42.33,42.33,42.33,42.33
1999,284,SW,409.27,409.27,2.541,2.541,2.541,2.541,2.541,2.541,2.541,42.43,42.43,42.43,42.43,42.43,42.43,42.43
1999,285,SW,612.88,612.88,2.519,2.519,2.519,2.519,2.519,2.519,2.519,42.64,42.64,42.64,42.64,42.64,42.64,42.64
1999,286,SW,805.04,805.04,2.317,2.317,2.317,2.317,2.317,2.317,2.317,42.57,42.57,42.57,42.57,42.57,42.57,42.57
1999,287,SW,699.63,699.63,2.483,2.483,2.483,2.483,2.483,2.483,2.483,42.69,42.69,42.69,42.69,42.69,42.69,42.69
1999,288,SW,784,784,2.366,2.366,2.366,2.366,2.366,2.366,2.366,42.17,42.17,42.17,42.17,42.17,42.17,42.17
1999,289,SW,866.78,866.78,2.376,2.376,2.376,2.376,2.376,2.376,2.376,42.27,42.27,42.27,42.27,42.27,42.27,42.27
1999,290,SW,563.53,563.53,2.343,2.343,2.343,2.343,2.343,2.343,2.343,42.28,42.28,42.28,42.28,42.28,42.28,42.28
1999,291,SW,314.6,314.6,2.504,2.504,2.504,2.504,2.504,2.504,2.504,41.16,41.16,41.16,41.16,41.16,41.16,41.16
1999,292,SW,,,2.84,2.84,2.84,2.84,2.84,2.84,2.84,41.95,41.95,41.95,41.95,41.95,41.95,41.95
1999,293,SW,560.88,560.88,2.324,2.324,2.324,2.324,2.324,2.324,2.324,42.1,42.1,42.1,42.1,42.1,42.1,42.1
1999,297,SW,364.16,364.16,3.396,3.396,3.396,3.396,3.396,3.396,3.396,43.18,43.18,43.18,43.18,43.18,43.18,43.18
1999,298,SW,,,,0,,,,,,,0,,,,,
1999,299,SW,691.45,691.45,2.463,2.463,2.463,2.463,2.463,2.463,2.463,42.7,42.7,42.7,42.7,42.7,42.7,42.7
1999,300,SW,536.06,536.06,2.615,2.615,2.615,2.615,2.615,2.615,2.615,42.65,42.65,42.65,42.65,42.65,42.65,42.65
1999,301,SW,636.27,636.27,2.543,2.543,2.543,2.543,2.543,2.543,2.543,42.11,42.11,42.11,42.11,42.11,42.11,42.11
1999,302,SW,710.77,710.77,2.729,2.729,2.729,2.729,2.729,2.729,2.729,41.95,41.95,41.95,41.95,41.95,41.95,41.95
1999,303,SW,588.56,588.56,2.573,2.573,2.573,2.573,2.573,2.573,2.573,42.4,42.4,42.4,42.4,42.4,42.4,42.4
1999,304,SW,438.04,438.04,1.99,1.99,1.99,1.99,1.99,1.99,1.99,41.97,41.97,41.97,41.97,41.97,41.97,41.97
1999,305,SW,543.36,543.36,2.396,2.396,2.396,2.396,2.396,2.396,2.396,42.1,42.1,42.1,42.1,42.1,42.1,42.1
1999,306,SW,471.5,471.5,2.445,2.445,2.445,2.445,2.445,2.445,2.445,42.01,42.01,42.01,42.01,42.01,42.01,42.01
1999,307,SW,619.8,619.8,2.381,2.381,2.381,2.381,2.381,2.381,2.381,42.68,42.68,42.68,42.68,42.68,42.68,42.68
1999,308,SW,638.4,638.4,2.515,2.515,2.515,2.515,2.515,2.515,2.515,42.73,42.73,42.73,42.73,42.73,42.73,42.73
1999,309,SW,535.93,535.93,2.489,2.489,2.489,2.489,2.489,2.489,2.489,42.1,42.1,42.1,42.1,42.1,42.1,42.1
1999,310,SW,802.32,802.32,2.435,2.435,2.435,2.435,2.435,2.435,2.435,42.44,42.44,42.44,42.44,42.44,42.44,42.44
1999,311,SW,917.19,917.19,2.396,2.396,2.396,2.396,2.396,2.396,2.396,42.71,42.71,42.71,42.71,42.71,42.71,42.71
1999,312,SW,816.55,816.55,2.699,2.699,2.699,2.699,2.699,2.699,2.699,42.05,42.05,42.05,42.05,42.05,42.05,42.05
1999,313,SW,597.47,597.47,2.494,2.494,2.494,2.494,2.494,2.494,2.494,42.24,42.24,42.24,42.24,42.24,42.24,42.24
1999,314,SW,466.54,466.54,2.373,2.373,2.373,2.373,2.373,2.373,2.373,42.36,42.36,42.36,42.36,42.36,42.36,42.36
1999,315,SW,,,,0,,,,,,,0,,,,,
1999,316,SW,,,,0,,,,,,,0,,,,,
1999,323,SW,392.37,392.37,2.683,2.683,2.683,2.683,2.683,2.683,2.683,42.16,42.16,42.16,42.16,42.16,42.16,42.16
1999,324,SW,477.6,477.6,2.192,2.192,2.192,2.192,2.192,2.192,2.192,42.5,42.5,42.5,42.5,42.5,42.5,42.5
1999,325,SW,610.57,610.57,2.542,2.542,2.542,2.542,2.542,2.542,2.542,42.3,42.3,42.3,42.3,42.3,42.3,42.3
1999,326,SW,519.08,519.08,2.229,2.229,2.229,2.229,2.229,2.229,2.229,42.5,42.5,42.5,42.5,42.5,42.5,42.5
1999,327,SW,544.08,544.08,2.62,2.62,2.62,2.62,2.62,2.62,2.62,41.97,41.97,41.97,41.97,41.97,41.97,41.97
1999,328,SW,601.14,601.14,2.116,2.116,2.116,2.116,2.116,2.116,2.116,42.09,42.09,42.09,42.09,42.09,42.09,42.09
1999,329,SW,629.41,629.41,2.22,2.22,2.22,2.22,2.22,2.22,2.22,42.19,42.19,42.19,42.19,42.19,42.19,42.19
1999,330,SW,720.93,720.93,2.307,2.307,2.307,2.307,2.307,2.307,2.307,42.61,42.61,42.61,42.61,42.61,42.61,42.61
1999,331,SW,437.37,437.37,2.21,2.21,2.21,2.21,2.21,2.21,2.21,41.83,41.83,41.83,41.83,41.83,41.83,41.83
1999,332,SW,582.32,582.32,2.071,2.071,2.071,2.071,2.071,2.071,2.071,41.6,41.6,41.6,41.6,41.6,41.6,41.6
1999,333,SW,697.45,697.45,2.289,2.289,2.289,2.289,2.289,2.289,2.289,42.6,42.6,42.6,42.6,42.6,42.6,42.6
1999,334,SW,637.45,637.45,2.185,2.185,2.185,2.185,2.185,2.185,2.185,41.82,41.82,41.82,41.82,41.82,41.82,41.82
1999,335,SW,725.8,725.8,2.345,2.345,2.345,2.345,2.345,2.345,2.345,41.8,41.8,41.8,41.8,41.8,41.8,41.8
1999,336,SW,752.88,752.88,2.343,2.343,2.343,2.343,2.343,2.343,2.343,42.56,42.56,42.56,42.56,42.56,42.56,42.56
1999,337,SW,761.71,761.71,2.437,2.437,2.437,2.437,2.437,2.437,2.437,42.61,42.61,42.61,42.61,42.61,42.61,42.61
1999,338,SW,817.84,817.84,2.077,2.077,2.077,2.077,2.077,2.077,2.077,42.02,42.02,42.02,42.02,42.02,42.02,42.02
1999,348,SW,741.61,741.61,2.536,2.536,2.536,2.536,2.536,2.536,2.536,42.36,42.36,42.36,42.36,42.36,42.36,42.36
1999,349,SW,,,,0,,,,,,,0,,,,,
1999,350,SW,603.51,603.51,2.442,2.442,2.442,2.442,2.442,2.442,2.442,42.37,42.37,42.37,42.37,42.37,42.37,42.37
1999,351,SW,218.12,218.12,2.231,2.231,2.231,2.231,2.231,2.231,2.231,42.12,42.12,42.12,42.12,42.12,42.12,42.12
1999,352,SW,604.73,604.73,2.267,2.267,2.267,2.267,2.267,2.267,2.267,42.49,42.49,42.49,42.49,42.49,42.49,42.49
1999,353,SW,605.1,605.1,2.306,2.306,2.306,2.306,2.306,2.306,2.306,42.42,42.42,42.42,42.42,42.42,42.42,42.42
1999,354,SW,581.52,581.52,2.305,2.305,2.305,2.305,2.305,2.305,2.305,41.79,41.79,41.79,41.79,41.79,41.79,41.79
1999,355,SW,704.55,704.55,2.307,2.307,2.307,2.307,2.307,2.307,2.307,42.63,42.63,42.63,42.63,42.63,42.63,42.63
1999,356,SW,578.22,578.22,2.313,2.313,2.313,2.313,2.313,2.313,2.313,42.5,42.5,42.5,42.5,42.5,42.5,42.5
1999,357,SW,519.18,519.18,2.151,2.151,2.151,2.151,2.151,2.151,2.151,41.6,41.6,41.6,41.6,41.6,41.6,41.6
1999,358,SW,639.75,639.75,2.319,2.319,2.319,2.319,2.319,2.319,2.319,42.33,42.33,42.33,42.33,42.33,42.33,42.33
1999,359,SW,672.11,672.11,2.386,2.386,2.386,2.386,2.386,2.386,2.386,42.62,42.62,42.62,42.62,42.62,42.62,42.62
1999,360,SW,656.23,656.23,2.225,2.225,2.225,2.225,2.225,2.225,2.225,42.13,42.13,42.13,42.13,42.13,42.13,42.13
1999,371,SW,382.59,382.59,2.499,2.499,2.499,2.499,2.499,2.499,2.499,42.19,42.19,42.19,42.19,42.19,42.19,42.19
1999,372,SW,611.7,611.7,2.045,2.045,2.045,2.045,2.045,2.045,2.045,41.94,41.94,41.94,41.94,41.94,41.94,41.94
1999,373,SW,630.38,630.38,2.527,2.527,2.527,2.527,2.527,2.527,2.527,42.1,42.1,42.1,42.1,42.1,42.1,42.1
1999,374,SW,718.11,718.11,2.405,2.405,2.405,2.405,2.405,2.405,2.405,42.69,42.69,42.69,42.69,42.69,42.69,42.69
1999,375,SW,572.18,572.18,2.627,2.627,2.627,2.627,2.627,2.627,2.627,42.52,42.52,42.52,42.52,42.52,42.52,42.52
1999,376,SW,472.49,472.49,2.378,2.378,2.378,2.378,2.378,2.378,2.378,42.44,42.44,42.44,42.44,42.44,42.44,42.44
1999,377,SW,574.75,574.75,2.384,2.384,2.384,2.384,2.384,2.384,2.384,42.12,42.12,42.12,42.12,42.12,42.12,42.12
1999,378,SW,615.29,615.29,2.323,2.323,2.323,2.323,2.323,2.323,2.323,42.23,42.23,42.23,42.23,42.23,42.23,42.23
1999,379,SW,665.58,665.58,2.27,2.27,2.27,2.27,2.27,2.27,2.27,42.07,42.07,42.07,42.07,42.07,42.07,42.07
1999,380,SW,761.28,761.28,2.415,2.415,2.415,2.415,2.415,2.415,2.415,42.47,42.47,42.47,42.47,42.47,42.47,42.47
1999,381,SW,690.88,690.88,2.272,2.272,2.272,2.272,2.272,2.272,2.272,42.44,42.44,42.44,42.44,42.44,42.44,42.44
1999,394,SW,,,,0,,,,,,,0,,,,,
1999,395,SW,323.81,323.81,2.203,2.203,2.203,2.203,2.203,2.203,2.203,41.95,41.95,41.95,41.95,41.95,41.95,41.95
1999,396,SW,318.82,318.82,2.286,2.286,2.286,2.286,2.286,2.286,2.286,41.86,41.86,41.86,41.86,41.86,41.86,41.86
1999,397,SW,445.21,445.21,2.318,2.318,2.318,2.318,2.318,2.318,2.318,42.64,42.64,42.64,42.64,42.64,42.64,42.64
1999,398,SW,522.46,522.46,2.206,2.206,2.206,2.206,2.206,2.206,2.206,42.11,42.11,42.11,42.11,42.11,42.11,42.11
1999,399,SW,734.96,734.96,2.302,2.302,2.302,2.302,2.302,2.302,2.302,42.27,42.27,42.27,42.27,42.27,42.27,42.27
1999,400,SW,486.49,486.49,2.302,2.302,2.302,2.302,2.302,2.302,2.302,42.38,42.38,42.38,42.38,42.38,42.38,42.38
1999,401,SW,617.78,617.78,2.127,2.127,2.127,2.127,2.127,2.127,2.127,42.14,42.14,42.14,42.14,42.14,42.14,42.14
1999,402,SW,651.35,651.35,2.364,2.364,2.364,2.364,2.364,2.364,2.364,41.91,41.91,41.91,41.91,41.91,41.91,41.91
1999,419,SW,607.61,607.61,2.485,2.485,2.485,2.485,2.485,2.485,2.485,42.28,42.28,42.28,42.28,42.28,42.28,42.28
1999,420,SW,441.28,441.28,2.36,2.36,2.36,2.36,2.36,2.36,2.36,41.83,41.83,41.83,41.83,41.83,41.83,41.83
1999,421,SW,557.27,557.27,2.66,2.66,2.66,2.66,2.66,2.66,2.66,42.51,42.51,42.51,42.51,42.51,42.51,42.51
1999,422,SW,626.86,626.86,2.286,2.286,2.286,2.286,2.286,2.286,2.286,41.97,41.97,41.97,41.97,41.97,41.97,41.97
1999,423,SW,,,,0,,,,,,,0,,,,,
1999,424,SW,,,,0,,,,,,,0,,,,,
1999,425,SW,,,,0,,,,,,,0,,,,,
2000,1,SB,908.2,908.2,1.591,1.591,1.591,1.591,1.591,1.591,1.591,41.7,41.7,41.7,41.7,41.7,41.7,41.7
2000,2,SB,682.3,682.3,1.591,1.591,1.591,1.591,1.591,1.591,1.591,42.29,42.29,42.29,42.29,42.29,42.29,42.29
2000,3,SB,1115.3,1115.3,1.664,1.664,1.664,1.664,1.664,1.664,1.664,42.44,42.44,42.44,42.44,42.44,42.44,42.44
2000,4,SB,1056.4,1056.4,1.655,1.655,1.655,1.655,1.655,1.655,1.655,42.03,42.03,42.03,42.03,42.03,42.03,42.03
2000,5,SB,1196.7,1196.7,1.825,1.825,1.825,1.825,1.825,1.825,1.825,42.07,42.07,42.07,42.07,42.07,42.07,42.07
2000,6,SB,939.3,939.3,1.857,1.857,1.857,1.857,1.857,1.857,1.857,42.37,42.37,42.37,42.37,42.37,42.37,42.37
2000,7,SB,1076.2,1076.2,1.829,1.829,1.829,1.829,1.829,1.829,1.829,42.51,42.51,42.51,42.51,42.51,42.51,42.51
2000,8,SB,708.2,708.2,1.702,1.702,1.702,1.702,1.702,1.702,1.702,41.98,41.98,41.98,41.98,41.98,41.98,41.98
2000,9,SB,1010,1010,1.604,1.604,1.604,1.604,1.604,1.604,1.604,41.9,41.9,41.9,41.9,41.9,41.9,41.9
2000,10,SB,982.32,982.32,1.658,1.658,1.658,1.658,1.658,1.658,1.658,42.17,42.17,42.17,42.17,42.17,42.17,42.17
2000,11,SB,1073.62,1073.62,1.831,1.831,1.831,1.831,1.831,1.831,1.831,42.36,42.36,42.36,42.36,42.36,42.36,42.36
2000,12,SB,889.52,889.52,1.614,1.614,1.614,1.614,1.614,1.614,1.614,41.77,41.77,41.77,41.77,41.77,41.77,41.77
2000,13,SB,581.82,581.82,1.806,1.806,1.806,1.806,1.806,1.806,1.806,42.01,42.01,42.01,42.01,42.01,42.01,42.01
2000,14,SB,773.42,773.42,1.12,1.12,1.12,1.12,1.12,1.12,1.12,41.76,41.76,41.76,41.76,41.76,41.76,41.76
2000,15,SB,685.12,685.12,1.23,1.23,1.23,1.23,1.23,1.23,1.23,41.77,41.77,41.77,41.77,41.77,41.77,41.77
2000,16,SB,655.1,655.1,1.544,1.544,1.544,1.544,1.544,1.544,1.544,42.22,42.22,42.22,42.22,42.22,42.22,42.22
2000,17,SB,1019.8,1019.8,1.363,1.363,1.363,1.363,1.363,1.363,1.363,42.13,42.13,42.13,42.13,42.13,42.13,42.13
2000,18,SB,1039.6,1039.6,1.912,1.912,1.912,1.912,1.912,1.912,1.912,41.84,41.84,41.84,41.84,41.84,41.84,41.84
2000,19,SB,1048.3,1048.3,1.535,1.535,1.535,1.535,1.535,1.535,1.535,41.9,41.9,41.9,41.9,41.9,41.9,41.9
2000,20,SB,806.7,806.7,1.786,1.786,1.786,1.786,1.786,1.786,1.786,43.6,43.6,43.6,43.6,43.6,43.6,43.6
2000,21,SB,955.6,955.6,1.626,1.626,1.626,1.626,1.626,1.626,1.626,42.52,42.52,42.52,42.52,42.52,42.52,42.52
2000,22,SB,981.3,981.3,1.728,1.728,1.728,1.728,1.728,1.728,1.728,42.07,42.07,42.07,42.07,42.07,42.07,42.07
2000,23,SB,846.1,846.1,1.757,1.757,1.757,1.757,1.757,1.757,1.757,42.23,42.23,42.23,42.23,42.23,42.23,42.23
2000,24,SB,1102.8,1102.8,1.877,1.877,1.877,1.877,1.877,1.877,1.877,42.37,42.37,42.37,42.37,42.37,42.37,42.37
2000,25,SB,1116.8,1116.8,1.418,1.418,1.418,1.418,1.418,1.418,1.418,42.04,42.04,42.04,42.04,42.04,42.04,42.04
