HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainSampleArea_P1,GrainMassWet_P1,GrainMassWetInGrainSample_P1,GrainMassWetInGrainSample_P2,GrainMassOvenDryInGrainSample_P1,GrainMassOvenDryInGrainSample_P2,GrainMassAirDry_P1,GrainMassOvenDry_P1,GrainMassOvenDry_P2,GrainMoistureProportion_P2,GrainMoisture_P1,GrainProtein_P1,GrainStarch_P1,GrainWGlutDM_P1,GrainOilDM_P1,GrainTestWeight_P1,GrainCarbon_P1,GrainNitrogen_P1,GrainSulfur_P1,BiomassSampleArea_P1,BiomassWet_P1,BiomassAirDry_P1,GrainMassWetInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P2,ResidueMassWetSubsample_P1,ResidueMassOvenDrySubsample_P1,ResidueMoistureProportionSubsample_P2,ResidueCarbon_P1,ResidueNitrogen_P1,ResidueSulfur_P1,Comments_P1,GrainYieldWet_P2,GrainYieldAirDry_P2,GrainYieldOvenDry_P2,ResidueMassWet_P2,ResidueMassOvenDry_P2,ResidueMassWetPerArea_P2,ResidueMassOvenDryPerArea_P2,ResidueMassAirDry_P2,ResidueMassAirDryPerArea_P2
1999,80,-117.083215,46.779516,,SW,0.0,643.0,0.0,,0.0,,,620.62,,0.03480559875583203,,,,,,,41.88,2.2,0.1652,2.032,1553.0,,643.0,620.62,,123.7,113.9,0.07922392886014548,43.7,0.32,0.07,,316.43700787401576,,305.4232283464567,910.0,837.9062247372676,447.8346456692913,412.35542555967896,,
1999,81,-117.082797,46.779585,,SW,0.0,632.8,0.0,,0.0,,,609.21,,0.037278761061946775,,,,,,,42.68,2.264,0.1652,2.032,1502.7,,632.8,609.21,,101.7,96.1,0.0550639134709932,43.88,0.37,0.06,,311.41732283464563,,299.80807086614175,869.9000000000001,821.9999016715831,428.10039370078744,404.5275106651491,,
1999,82,-117.082379,46.779622,,SW,0.0,430.1,0.0,,0.0,,,414.26,,0.036828644501278845,,,,,,,42.09,2.246,0.1708,2.032,1072.6,,430.1,414.26,,81.7,74.5,0.08812729498164018,43.56,0.3,0.06,,211.66338582677167,,203.86811023622047,642.4999999999999,585.878212974296,316.1909448818897,288.3258922117599,,
1999,83,-117.081961,46.779424,,SW,0.0,442.0,0.0,,0.0,,,426.23,,0.03567873303167417,,,,,,,42.38,2.369,0.1806,2.032,1075.7,,442.0,426.23,,80.8,77.1,0.045792079207920826,43.25,0.37,0.07,,217.51968503937007,,209.75885826771653,633.7,604.6815594059406,311.8602362204725,297.5795075816637,,
1999,84,-117.081543,46.779563,,SW,0.0,440.7,0.0,,0.0,,,424.78,,0.036124347628772445,,,,,,,41.72,2.419,0.1815,2.032,1116.7,,440.7,424.78,,86.7,82.2,0.05190311418685121,43.87,0.42,0.07,,216.87992125984252,,209.04527559055117,676.0,640.9134948096886,332.6771653543307,315.4101844535869,,
1999,85,-117.081125,46.779565,,SW,0.0,539.9,0.0,,0.0,,,521.78,,0.03356177069827747,,,,,,,41.88,2.579,0.1946,2.032,1376.5,,539.9,521.78,,66.2,63.4,0.042296072507552934,43.58,0.47,0.08,,265.6988188976378,,256.7814960629921,836.6,801.2151057401812,411.71259842519686,394.2987725099317,,
1999,86,-117.080707,46.779421,,SW,0.0,544.9,0.0,,0.0,,,526.78,,0.03325380803817215,,,,,,,42.44,2.266,0.171,2.032,1469.2,,544.9,526.78,,101.7,97.1,0.045231071779744426,43.61,0.35,0.07,,268.1594488188976,,259.24212598425197,924.3000000000001,882.4929203539823,454.8720472440945,434.2976970245976,,
1999,87,-117.080289,46.779684,,SW,0.0,491.0,0.0,,0.0,,,474.03,,0.03456211812627297,,,,,,,42.22,2.392,0.176,2.032,1165.0,,491.0,474.03,,76.8,75.7,0.014322916666666593,43.69,0.34,0.06,,241.63385826771653,,233.28248031496062,674.0,664.3463541666667,331.6929133858268,326.9421034284777,,
1999,88,-117.079871,46.779655,,SW,0.0,469.1,0.0,,0.0,,,452.87,,0.03459816670219573,,,,,,,42.03,2.382,0.1785,2.032,1189.3,,469.1,452.87,,84.1,82.7,0.016646848989298354,43.89,0.32,0.06,,230.85629921259843,,222.86909448818898,720.1999999999999,708.2109393579073,354.4291338582677,348.52900558952126,,
1999,89,-117.07944702,46.77960671,,SW,0.0,472.8,0.0,,0.0,,,456.35,,0.03479272419627747,,,,,,,41.62,2.432,0.1876,2.032,1252.7,,472.8,456.35,,97.3,93.4,0.04008221993833496,43.89,0.31,0.07,,232.6771653543307,,224.58169291338584,779.9000000000001,748.6398766700927,383.8090551181103,368.42513615654167,,
1999,90,-117.079035,46.77954,,SW,0.0,504.0,0.0,,0.0,,,486.32,,0.03507936507936509,,,,,,,42.44,2.514,0.2058,2.032,1301.8,,504.0,486.32,,94.0,89.0,0.05319148936170213,43.47,0.39,0.08,,248.03149606299212,,239.3307086614173,797.8,755.363829787234,392.61811023622045,371.7341682023789,,
1999,91,-117.078617,46.779552,,SW,0.0,669.6,0.0,,0.0,,,645.97,,0.03528972520908004,,,,,,,41.78,2.729,0.2003,2.032,1634.8,,669.6,645.97,,68.0,65.8,0.03235294117647063,43.18,0.44,0.1,,329.5275590551181,,317.8986220472441,965.1999999999999,933.9729411764705,474.99999999999994,459.6323529411764,,
1999,92,-117.078199,46.779557,,SW,0.0,753.6,0.0,,0.0,,,729.15,,0.03244426751592363,,,,,,,42.09,2.477,0.1903,2.032,1705.9,,753.6,729.15,,94.8,89.0,0.06118143459915609,42.42,0.4,0.13,,370.8661417322835,,358.83366141732284,952.3000000000001,894.0369198312237,468.65157480314963,439.9787991295392,,
1999,93,-117.077781,46.779494,,SW,0.0,610.5,0.0,,0.0,,,590.57,,0.03264537264537257,,,,,,,41.73,2.424,0.1854,2.032,1494.5,,610.5,590.57,,85.6,83.9,0.019859813084112016,43.25,0.3,0.06,,300.4429133858268,,290.63484251968504,884.0,866.443925233645,435.03937007874015,426.3995695047466,,
1999,94,-117.077363,46.779658,,SW,0.0,408.2,0.0,,0.0,,,394.34,,0.03395394414502698,,,,,,,41.87,2.362,0.1861,2.032,1181.0,,408.2,394.34,,83.0,80.1,0.034939759036144644,43.83,0.45,0.08,,200.88582677165354,,194.06496062992125,772.8,745.7985542168674,380.31496062992125,367.02684754767097,,
1999,95,-117.08807304,46.77971682,,SW,0.0,608.5,0.0,,0.0,,,589.31,,0.0315365653245687,,,,,,,43.12,3.065,0.2334,2.032,1455.2,,608.5,589.31,,58.3,57.2,0.01886792452830179,42.81,0.51,0.12,,299.45866141732284,,290.0147637795275,846.7,830.724528301887,416.68307086614175,408.8211261328184,,
1999,96,-117.087663,46.7797,,SW,0.0,708.9,0.0,,0.0,,,684.87,,0.03389758781210322,,,,,,,42.4,2.196,0.1763,2.032,1644.0,,708.9,684.87,,98.9,94.9,0.04044489383215369,44.44,0.32,0.07,,348.86811023622045,,337.0423228346457,935.1,897.2799797775531,460.18700787401576,441.5747931976147,,
1999,97,-117.087245,46.779873,,SW,0.0,560.1,0.0,,0.0,,,541.83,,0.03261917514729509,,,,,,,42.09,2.436,0.1908,2.032,1306.7,,560.1,541.83,,81.8,79.9,0.02322738386308058,44.02,0.35,0.09,,275.6397637795276,,266.6486220472441,746.6,729.258435207824,367.4212598425197,358.8870252007008,,
1999,98,-117.086827,46.77985,,SW,0.0,573.8,0.0,,0.0,,,553.2,,0.03590101080515844,,,,,,,42.64,2.394,0.1806,2.032,1357.0,,573.8,553.2,,98.6,96.3,0.023326572008113562,43.7,0.3,0.07,,282.3818897637795,,272.244094488189,783.2,764.9306288032456,385.43307086614175,376.4422385842744,,
1999,99,-117.086409,46.779935,,SW,0.0,541.8,0.0,,0.0,,,522.08,,0.036397194536729266,,,,,,,42.45,2.63,0.1886,2.032,1224.4,,541.8,522.08,,88.5,85.4,0.03502824858757056,43.14,0.37,0.07,,266.6338582677165,,256.92913385826773,682.6000000000001,658.6897175141245,335.9251968503938,324.1583255482896,,
1999,100,-117.085991,46.779905,,SW,0.0,586.0,0.0,,0.0,,,565.53,,0.03493174061433452,,,,,,,43.01,2.673,0.2009,2.032,1421.8,,586.0,565.53,,90.9,89.5,0.015401540154015464,43.36,0.47,0.08,,288.3858267716535,,278.3120078740157,835.8,822.9273927392738,411.31889763779526,404.9839531197214,,
1999,101,-117.085573,46.77981,,SW,0.0,505.8,0.0,,0.0,,,487.74,,0.03570581257413998,,,,,,,42.57,2.514,0.1843,2.032,1222.8,,505.8,487.74,,104.9,99.25,0.05386081982840806,43.92,0.31,0.07,,248.91732283464566,,240.0295275590551,717.0,678.3817921830314,352.8543307086614,333.8493071766887,,
1999,102,-117.085155,46.779928,,SW,0.0,398.4,0.0,,0.0,,,385.13,,0.03330823293172686,,,,,,,42.11,2.384,0.1837,2.032,1064.7,,398.4,385.13,,98.7,96.6,0.021276595744680937,43.85,0.32,0.07,,196.06299212598424,,189.53248031496062,666.3000000000001,652.1234042553192,327.90354330708664,320.9268721728933,,
1999,103,-117.084737,46.779776,,SW,0.0,506.7,0.0,,0.0,,,489.1,,0.03473455693704355,,,,,,,42.19,2.363,0.1816,2.032,1277.7,,506.7,489.1,,119.2,113.8,0.04530201342281884,43.75,0.33,0.06,,249.36023622047244,,240.6988188976378,771.0,736.0721476510066,379.42913385826773,362.24023014321193,,
1999,104,-117.08434522,46.77988297,,SW,0.0,657.0,0.0,,0.0,,,634.89,,0.0336529680365297,,,,,,,42.69,3.006,0.2197,2.032,1692.0,,657.0,634.89,,97.3,91.3,0.06166495375128469,43.27,0.47,0.11,,323.3267716535433,,312.44586614173227,1035.0,971.1767728674204,509.3503937007874,477.9413252300297,,
1999,105,-117.083901,46.779818,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,106,-117.083483,46.779881,,SW,0.0,574.9,0.0,,0.0,,,553.67,,0.03692816141937732,,,,,,,42.26,3.143,0.2326,2.032,1413.4,,574.9,553.67,,87.7,84.0,0.042189281641961264,42.37,0.52,0.1,,282.92322834645665,,272.4753937007874,838.5000000000001,803.1242873432155,412.6476377952756,395.2383303854407,,
1999,107,-117.083065,46.779802,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,108,-117.082647,46.779871,,SW,0.0,599.4,0.0,,0.0,,,579.4,,0.033366700033366704,,,,,,,42.98,2.438,0.1916,2.032,1599.2,,599.4,579.4,,99.0,96.4,0.026262626262626206,43.33,0.33,0.06,,294.9803149606299,,285.1377952755905,999.8000000000001,973.5426262626264,492.02755905511816,479.10562316074135,,
1999,109,-117.08219348,46.77987977,,SW,0.0,721.0,0.0,,0.0,,,694.27,,0.03707350901525661,,,,,,,42.72,2.304,0.1726,2.032,1787.8,,721.0,694.27,,124.3,112.46,0.09525341914722449,43.83,0.44,0.06,,354.8228346456693,,341.66830708661416,1066.8,965.1836524537409,525.0,474.99195494770714,,
1999,110,-117.08175331,46.77967045,,SW,0.0,414.6,0.0,,0.0,,,400.34,,0.034394597202122644,,,,,,,42.16,2.582,0.1965,2.032,1144.5,,414.6,400.34,,103.4,100.7,0.0261121856866538,43.33,0.48,0.06,,204.03543307086616,,197.01771653543307,729.9,710.8407156673113,359.2027559055118,349.8231868441493,,
1999,111,-117.081393,46.779849,,SW,0.0,408.2,0.0,,0.0,,,393.02,,0.037187653111220006,,,,,,,42.31,2.727,0.2156,2.032,1080.6,,408.2,393.02,,86.2,84.6,0.018561484918793603,43.53,0.47,0.07,,200.88582677165354,,193.41535433070865,672.3999999999999,659.9192575406031,330.90551181102353,324.7634141439976,,
1999,112,-117.080975,46.779851,,SW,0.0,546.2,0.0,,0.0,,,528.18,,0.0329915781764923,,,,,,,42.23,2.401,0.1878,2.032,1303.0,,546.2,528.18,,82.2,79.9,0.02798053527980532,42.77,0.35,0.07,,268.79921259842524,,259.9311023622047,756.8,735.6243309002433,372.4409448818897,362.019847883978,,
1999,113,-117.08053909,46.77969063,,SW,0.0,487.7,0.0,,0.0,,,470.42,,0.03543161779782648,,,,,,,42.09,2.349,0.1805,2.032,1151.1,,487.7,470.42,,70.2,68.2,0.02849002849002849,43.1,0.41,0.06,,240.00984251968504,,231.50590551181102,663.3999999999999,644.499715099715,326.47637795275585,317.17505664356054,,
1999,114,-117.080139,46.77997,,SW,0.0,352.9,0.0,,0.0,,,340.13,,0.036185888353641206,,,,,,,42.69,2.586,0.2037,2.032,885.0,,352.9,340.13,,72.0,69.2,0.03888888888888885,43.39,0.37,0.07,,173.67125984251967,,167.38681102362204,532.1,511.4072222222223,261.8602362204725,251.67678258967632,,
1999,115,-117.07970309,46.77992463,,SW,0.0,531.8,0.0,,0.0,,,511.78,,0.03764573147799922,,,,,,,41.31,2.685,0.2008,2.032,1462.2,,531.8,511.78,,57.1,56.1,0.017513134851138354,43.63,0.52,0.08,,261.7125984251968,,251.86023622047242,930.4000000000001,914.105779334501,457.8740157480315,449.855206365404,,
1999,116,-117.079303,46.779905,,SW,0.0,480.6,0.0,,0.0,,,463.2,,0.03620474406991268,,,,,,,42.43,2.584,0.2006,2.032,1293.3,,480.6,463.2,,100.1,97.3,0.027972027972027944,44.12,0.36,0.06,,236.51574803149606,,227.9527559055118,812.6999999999999,789.9671328671328,399.95078740157476,388.76335278894334,,
1999,117,-117.078885,46.779826,,SW,0.0,589.4,0.0,,0.0,,,569.34,,0.03403461146929071,,,,,,,41.96,2.331,0.178,2.032,1418.0,,589.4,569.34,,97.1,95.9,0.012358393408856732,43.45,0.32,0.06,,290.0590551181102,,280.18700787401576,828.6,818.3598352214213,407.7755905511811,402.7361393806207,,
1999,118,-117.078467,46.779838,,SW,0.0,449.4,0.0,,0.0,,,432.63,,0.03731642189586111,,,,,,,43.15,2.686,0.2018,2.032,1209.3,,449.4,432.63,,98.1,97.1,0.010193679918450561,43.58,0.47,0.06,,221.16141732283464,,212.90846456692913,759.9,752.1538226299693,373.9665354330709,370.1544402706542,,
1999,119,-117.07801916,46.77982663,,SW,0.0,571.8,0.0,,0.0,,,550.67,,0.03695348023784539,,,,,,,43.24,2.257,0.2214,2.032,1489.3,,571.8,550.67,,79.0,75.5,0.04430379746835443,43.57,0.3,0.05,,281.39763779527556,,270.99901574803147,917.5,876.8512658227849,451.5255905511811,431.52129223562247,,
1999,120,-117.077631,46.77978,,SW,0.0,551.1,0.0,,0.0,,,532.94,,0.03295227726365445,,,,,,,44.79,2.476,0.2436,2.032,1537.1,,551.1,532.94,,65.1,61.4,0.05683563748079871,41.65,0.48,0.07,,271.21062992125985,,262.27362204724415,985.9999999999999,929.9600614439323,485.2362204724409,457.6575105531163,,
1999,121,-117.077213,46.779944,,SW,0.0,268.4,0.0,,0.0,,,257.91,,0.0390834575260803,,,,,,,44.13,2.791,0.2927,2.032,749.8,,268.4,257.91,,55.3,53.0,0.04159132007233268,42.92,0.48,0.07,,132.08661417322833,,126.92421259842521,481.4,461.377938517179,236.90944881889763,227.05607210491092,,
1999,122,-117.087699,46.779986,,SW,0.0,761.3,0.0,,0.0,,,736.65,,0.03237882569289371,,,,,,,43.64,2.534,0.2332,2.032,1805.4,,761.3,736.65,,96.6,95.7,0.009316770186335315,43.75,0.7,0.11,,374.6555118110236,,362.52460629921256,1044.1000000000001,1034.3723602484474,513.8287401574804,509.0415158702989,,
1999,123,-117.087281,46.780159,,SW,0.0,727.4,0.0,,0.0,,,701.43,,0.035702502062139166,,,,,,,43.02,2.444,0.2185,2.032,1687.3,,727.4,701.43,,52.6,50.1,0.04752851711026616,42.26,0.51,0.07,,357.9724409448819,,345.19192913385825,959.9,914.2773764258554,472.39173228346453,449.9396537528816,,
1999,124,-117.086863,46.780136,,SW,0.0,529.4,0.0,,0.0,,,522.13,,0.01373252738949751,,,,,,,43.29,2.699,0.2595,2.032,1370.8,,529.4,522.13,,36.1,35.8,0.008310249307479343,45.85,0.49,0.07,,260.5314960629921,,256.9537401574803,841.4,834.4077562326869,414.0748031496063,410.63373830348763,,
1999,125,-117.086445,46.780221,,SW,0.0,565.4,0.0,,0.0,,,543.84,,0.038132295719844264,,,,,,,42.13,2.231,0.2117,2.032,1314.7,,565.4,543.84,,52.2,48.5,0.0708812260536399,43.54,0.67,0.1,,278.248031496063,,267.6377952755906,749.3000000000001,696.1886973180077,368.75,342.61254789272033,,
1999,126,-117.08601127,46.78018382,,SW,0.0,435.1,0.0,,0.0,,,419.26,,0.036405424040450544,,,,,,,42.49,2.377,0.2344,2.032,1006.4,,435.1,419.26,,45.1,44.1,0.022172949002217293,44.6,0.46,0.08,,214.1240157480315,,206.3287401574803,571.3,558.6325942350333,281.1515748031496,274.9176152731463,,
1999,127,-117.08559328,46.78008882,,SW,0.0,442.4,0.0,,0.0,,,414.02,,0.0641500904159132,,,,,,,43.57,2.327,0.2169,2.032,1285.5,,442.4,414.02,,61.7,59.2,0.04051863857374392,41.95,0.49,0.07,,217.71653543307085,,203.75,843.1,808.9387358184765,414.91141732283467,398.09977156421087,,
1999,128,-117.085191,46.780214,,SW,0.0,570.3,0.0,,0.0,,,549.99,,0.0356128353498158,,,,,,,44.19,2.558,0.2267,2.032,1450.3,,570.3,549.99,,58.2,57.5,0.012027491408934755,41.33,0.43,0.06,,280.6594488188976,,270.66437007874015,880.0,869.4158075601374,433.07086614173227,427.86211001975266,,
1999,129,-117.084773,46.780062,,SW,0.0,496.3,0.0,,0.0,,,477.59,,0.03769897239572846,,,,,,,43.42,2.061,0.1929,2.032,1263.5,,496.3,477.59,,76.3,73.4,0.03800786369593698,42.79,0.33,0.06,,244.24212598425197,,235.03444881889763,767.2,738.0403669724772,377.5590551181103,363.20884201401435,,
1999,130,-117.084355,46.780151,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,131,-117.083937,46.780104,,SW,0.0,266.0,0.0,,0.0,,,256.06,,0.03736842105263157,,,,,,,43.25,2.333,0.245,2.032,741.5,,266.0,256.06,,41.9,40.9,0.02386634844868735,44.25,0.37,0.07,,130.90551181102362,,126.01377952755905,475.5,464.1515513126492,234.00590551181102,228.42103903181555,,
1999,132,-117.083519,46.780167,,SW,0.0,529.0,0.0,,0.0,,,512.11,,0.03192816635160678,,,,,,,43.22,2.037,0.1935,2.032,1391.2,,529.0,512.11,,59.2,58.4,0.013513513513513585,42.44,0.28,0.06,,260.3346456692913,,252.02263779527559,862.2,850.5486486486486,424.3110236220473,418.5770908703979,,
1999,133,-117.083101,46.780088,,SW,0.0,604.0,0.0,,0.0,,,583.53,,0.03389072847682124,,,,,,,43.26,2.02,0.1871,2.032,1510.8,,604.0,583.53,,81.5,79.6,0.023312883435582892,43.74,0.29,0.06,,297.244094488189,,287.17027559055117,906.8,885.6598773006134,446.25984251968504,435.856238829042,,
1999,134,-117.082683,46.780157,,SW,0.0,503.7,0.0,,0.0,,,486.55,,0.03404804447091518,,,,,,,43.75,2.409,0.2301,2.032,1324.4,,503.7,486.55,,85.2,83.4,0.021126760563380247,43.13,0.41,0.07,,247.88385826771653,,239.4438976377953,820.7,803.3612676056339,403.8877952755906,395.3549545303316,,
1999,135,-117.082265,46.780194,,SW,0.0,544.0,0.0,,0.0,,,524.64,,0.03558823529411767,,,,,,,42.84,2.216,0.2117,2.032,1417.9,,544.0,524.64,,81.6,81.1,0.006127450980392158,43.45,0.41,0.06,,267.7165354330709,,258.18897637795277,873.9000000000001,868.5452205882353,430.0688976377953,427.4336715493284,,
1999,136,-117.081847,46.779996,,SW,0.0,629.9,0.0,,0.0,,,609.27,,0.03275123035402444,,,,,,,42.41,2.199,0.2145,2.032,1806.8,,629.9,609.27,,99.5,98.6,0.009045226130653323,43.03,0.38,0.07,,309.99015748031496,,299.83759842519686,1176.9,1166.2546733668341,579.1830708661417,573.9442290191113,,
1999,137,-117.08145287,46.78014727,,SW,0.0,597.0,0.0,,0.0,,,575.87,,0.03539363484087101,,,,,,,41.48,2.196,0.2058,2.032,1620.5,,597.0,575.87,,74.0,70.2,0.05135135135135131,43.77,0.43,0.06,,293.7992125984252,,283.4005905511811,1023.5,970.9418918918919,503.6909448818898,477.8257341987657,,
1999,138,-117.081011,46.780137,,SW,0.0,355.5,0.0,,0.0,,,341.33,,0.039859353023910034,,,,,,,40.89,1.866,0.1803,2.032,921.2,,355.5,341.33,,75.9,72.9,0.03952569169960474,43.7,0.32,0.05,,174.95078740157481,,167.9773622047244,565.7,543.3403162055337,278.3956692913386,267.39188789642407,,
1999,139,-117.080593,46.779993,,SW,0.0,401.7,0.0,,0.0,,,386.86,,0.03694299228279805,,,,,,,40.51,2.195,0.2202,2.032,991.3,,401.7,386.86,,66.8,64.6,0.03293413173652699,43.37,0.33,0.07,,197.68700787401573,,190.38385826771653,589.5999999999999,570.1820359281436,290.1574803149606,280.6013956339289,,
1999,140,-117.080175,46.780256,,SW,0.0,381.6,0.0,,0.0,,,366.02,,0.04082809224318669,,,,,,,41.35,2.253,0.2242,2.032,983.1,,381.6,366.02,,95.7,91.1,0.04806687565308264,43.95,0.39,0.08,,187.7952755905512,,180.1279527559055,601.5,572.5877742946708,296.01377952755905,281.7853219954089,,
1999,141,-117.079757,46.780227,,SW,0.0,393.3,0.0,,0.0,,,377.38,,0.04047800661072976,,,,,,,41.24,2.221,0.234,2.032,1313.9,,393.3,377.38,,91.8,86.4,0.058823529411764615,43.59,0.34,0.08,,193.55314960629923,,185.71850393700788,920.6000000000001,866.4470588235296,453.05118110236225,426.4011116257527,,
1999,142,-117.079339,46.780191,,SW,0.0,447.7,0.0,,0.0,,,430.7,,0.037971856153674335,,,,,,,40.45,2.44,0.2268,2.032,1196.4,,447.7,430.7,,84.8,76.2,0.10141509433962258,43.2,0.42,0.08,,220.32480314960628,,211.95866141732282,748.7,672.7705188679246,368.45472440944883,331.0878537735849,,
1999,143,-117.0789031,46.78010382,,SW,0.0,441.5,0.0,,0.0,,,425.8,,0.03556058890147223,,,,,,,40.12,2.429,0.231,2.032,1342.1,,441.5,425.8,,91.8,86.9,0.0533769063180827,43.31,0.45,0.08,,217.2736220472441,,209.54724409448818,900.5999999999999,852.5287581699347,443.2086614173228,419.55155421748753,,
1999,144,-117.078503,46.780124,,SW,0.0,416.2,0.0,,0.0,,,399.54,,0.04002883229216715,,,,,,,41.49,2.328,0.2299,2.032,1203.5,,416.2,399.54,,115.8,111.1,0.04058721934369605,44.3,0.38,0.07,,204.82283464566927,,196.6240157480315,787.3,755.3456822107081,387.45078740157476,371.7252373084193,,
1999,145,-117.078085,46.780129,,SW,0.0,393.9,0.0,,0.0,,,376.78,,0.04346280781924348,,,,,,,41.41,2.464,0.2368,2.032,1126.2,,393.9,376.78,,133.0,128.5,0.03383458646616541,43.73,0.43,0.08,,193.84842519685037,,185.42322834645668,732.3000000000001,707.5229323308272,360.38385826771656,348.1904194541472,,
1999,146,-117.077667,46.780066,,SW,0.0,410.7,0.0,,0.0,,,396.47,,0.03464816167518861,,,,,,,40.81,2.39,0.2317,2.032,1102.7,,410.7,396.47,,89.7,87.9,0.020066889632106993,43.02,0.54,0.1,,202.11614173228347,,195.11318897637796,692.0,678.113712374582,340.5511811023622,333.7173781370974,,
1999,147,-117.077249,46.78023,,SW,0.0,346.4,0.0,,0.0,,,332.64,,0.039722863741339466,,,,,,,40.41,2.69,0.2681,2.032,908.1,,346.4,332.64,,113.8,108.6,0.04569420035149387,42.65,0.64,0.16,,170.47244094488187,,163.7007874015748,561.7,536.0335676625659,276.4271653543307,263.7960470780344,,
1999,148,-117.076831,46.780004,,SW,0.0,546.1,0.0,,0.0,,,524.0,,0.04046877861197587,,,,,,,39.82,2.055,0.1967,2.032,1314.7,,546.1,524.0,,89.2,85.8,0.03811659192825118,43.06,0.3,0.09,,268.75,,257.87401574803147,768.6,739.3035874439462,378.248031496063,363.8305056318633,,
1999,149,-117.087103,46.780422,,SW,2.032,,,,921.44,,,921.44,,,,,,,,,41.85,2.625,0.2347,0.0,,,,0.0,,,,,,,,,,,453.46456692913387,,,,,,
1999,150,-117.086685,46.780507,,SW,2.032,,,,691.78,,,691.78,,,,,,,,,40.53,1.877,0.1848,0.0,,,,0.0,,,,,,,,,,,340.4429133858267,,,,,,
1999,151,-117.08622506,46.78045544,,SW,2.032,,,,518.39,,,518.39,,,,,,,,,39.12,1.996,0.1853,0.0,,,,0.0,,,,,,,,,,,255.11318897637796,,,,,,
1999,152,-117.08583327,46.78037122,,SW,2.032,,,,465.29,,,465.29,,,,,,,,,40.74,2.458,0.2145,0.0,,,,0.0,,,,,,,,,,,228.98129921259843,,,,,,
1999,153,-117.085431,46.7805,,SW,2.032,,,,266.15,,,266.15,,,,,,,,,40.68,2.347,0.2039,0.0,,,,0.0,,,,,,,,,,,130.9793307086614,,,,,,
1999,154,-117.085013,46.780348,,SW,2.032,,,,360.96,,,360.96,,,,,,,,,40.11,2.405,0.2246,0.0,,,,0.0,,,,,,,,,,,177.63779527559055,,,,,,
1999,155,-117.084595,46.780437,,SW,2.032,,,,454.84,,,454.84,,,,,,,,,39.72,2.021,0.196,0.0,,,,0.0,,,,,,,,,,,223.83858267716533,,,,,,
1999,156,-117.084177,46.78039,,SW,2.032,,,,582.73,,,582.73,,,,,,,,,40.87,2.096,0.2007,0.0,,,,0.0,,,,,,,,,,,286.77657480314963,,,,,,
1999,157,-117.083759,46.780453,,SW,2.032,,,,395.7,,,395.7,,,,,,,,,40.59,2.06,0.199,0.0,,,,0.0,,,,,,,,,,,194.73425196850394,,,,,,
1999,158,-117.083341,46.780374,,SW,2.032,,,,357.13,,,357.13,,,,,,,,,40.91,2.307,0.2247,0.0,,,,0.0,,,,,,,,,,,175.7529527559055,,,,,,
1999,159,-117.082923,46.780443,,SW,2.032,,,,414.92,,,414.92,,,,,,,,,41.03,2.152,0.2099,0.0,,,,0.0,,,,,,,,,,,204.19291338582678,,,,,,
1999,160,-117.082505,46.78048,,SW,2.032,,,,396.53,,,396.53,,,,,,,,,41.73,2.688,0.2272,0.0,,,,0.0,,,,,,,,,,,195.14271653543307,,,,,,
1999,161,-117.082087,46.780282,,SW,2.032,,,,278.83,,,278.83,,,,,,,,,40.7,2.248,0.1751,0.0,,,,0.0,,,,,,,,,,,137.21948818897636,,,,,,
1999,162,-117.08164513,46.78040873,,SW,2.032,,,,232.76,,,232.76,,,,,,,,,40.71,2.244,0.179,0.0,,,,0.0,,,,,,,,,,,114.54724409448818,,,,,,
1999,163,-117.081251,46.780423,,SW,2.032,,,,241.72,,,241.72,,,,,,,,,40.7,2.325,0.1825,0.0,,,,0.0,,,,,,,,,,,118.95669291338582,,,,,,
1999,164,-117.080833,46.780279,,SW,2.032,,,,305.91,,,305.91,,,,,,,,,39.29,2.705,0.2189,0.0,,,,0.0,,,,,,,,,,,150.5462598425197,,,,,,
1999,165,-117.080415,46.780542,,SW,2.032,,,,351.17,,,351.17,,,,,,,,,39.29,2.343,0.1833,0.0,,,,0.0,,,,,,,,,,,172.8198818897638,,,,,,
1999,166,-117.079997,46.780513,,SW,2.032,,,,397.78,,,397.78,,,,,,,,,39.87,2.527,0.2,0.0,,,,0.0,,,,,,,,,,,195.757874015748,,,,,,
1999,167,-117.079579,46.780477,,SW,2.032,,,,410.04,,,410.04,,,,,,,,,40.29,2.84,0.2211,0.0,,,,0.0,,,,,,,,,,,201.79133858267718,,,,,,
1999,168,-117.079161,46.780398,,SW,2.032,,,,356.59,,,356.59,,,,,,,,,40.24,2.807,0.2267,0.0,,,,0.0,,,,,,,,,,,175.48720472440942,,,,,,
1999,169,-117.078743,46.78041,,SW,2.032,,,,245.33,,,245.33,,,,,,,,,40.18,2.739,0.2266,0.0,,,,0.0,,,,,,,,,,,120.73326771653544,,,,,,
